pax_id,agent_index
2464,791;2580;4369;6158;7947;9736;11525;13314;15103;16892;
2465,883;2672;4461;6250;8039;9828;11617;13406;15195;16984;
2466,876;2665;4454;6243;8032;9821;11610;13399;15188;16977;
2468,767;890;2556;2679;4345;4468;6134;6257;7923;8046;9712;9835;11501;11624;13290;13413;15079;15202;16868;16991;
2469,787;2576;4365;6154;7943;9732;11521;13310;15099;16888;
2470,786;902;2575;2691;4364;4480;6153;6269;7942;8058;9731;9847;11520;11636;13309;13425;15098;15214;16887;17003;
2471,795;2584;4373;6162;7951;9740;11529;13318;15107;16896;
2476,884;2673;4462;6251;8040;9829;11618;13407;15196;16985;
2477,888;2677;4466;6255;8044;9833;11622;13411;15200;16989;
2478,896;2685;4474;6263;8052;9841;11630;13419;15208;16997;
2479,892;2681;4470;6259;8048;9837;11626;13415;15204;16993;
2480,802;2591;4380;6169;7958;9747;11536;13325;15114;16903;
2481,798;2587;4376;6165;7954;9743;11532;13321;15110;16899;
2482,809;2598;4387;6176;7965;9754;11543;13332;15121;16910;
2483,842;2631;4420;6209;7998;9787;11576;13365;15154;16943;
2484,811;2600;4389;6178;7967;9756;11545;13334;15123;16912;
2544,869;2658;4447;6236;8025;9814;11603;13392;15181;16970;
2550,865;2654;4443;6232;8021;9810;11599;13388;15177;16966;
2552,860;2649;4438;6227;8016;9805;11594;13383;15172;16961;
2553,868;2657;4446;6235;8024;9813;11602;13391;15180;16969;
2554,857;2646;4435;6224;8013;9802;11591;13380;15169;16958;
2555,831;2620;4409;6198;7987;9776;11565;13354;15143;16932;
2556,863;2652;4441;6230;8019;9808;11597;13386;15175;16964;
2590,891;2680;4469;6258;8047;9836;11625;13414;15203;16992;
2602,900;2689;4478;6267;8056;9845;11634;13423;15212;17001;
2603,906;2695;4484;6273;8062;9851;11640;13429;15218;17007;
2679,910;2699;4488;6277;8066;9855;11644;13433;15222;17011;
3098,992;2781;4570;6359;8148;9937;11726;13515;15304;17093;
3099,995;2784;4573;6362;8151;9940;11729;13518;15307;17096;
3100,974;2763;4552;6341;8130;9919;11708;13497;15286;17075;
3101,981;2770;4559;6348;8137;9926;11715;13504;15293;17082;
3102,969;2758;4547;6336;8125;9914;11703;13492;15281;17070;
3103,980;2769;4558;6347;8136;9925;11714;13503;15292;17081;
3104,965;2754;4543;6332;8121;9910;11699;13488;15277;17066;
3105,983;2772;4561;6350;8139;9928;11717;13506;15295;17084;
3106,975;1071;2764;2860;4553;4649;6342;6438;8131;8227;9920;10016;11709;11805;13498;13594;15287;15383;17076;17172;
3107,963;1042;2752;2831;4541;4620;6330;6409;8119;8198;9908;9987;11697;11776;13486;13565;15275;15354;17064;17143;
3108,939;979;2728;2768;4517;4557;6306;6346;8095;8135;9884;9924;11673;11713;13462;13502;15251;15291;17040;17080;
3109,944;1024;2733;2813;4522;4602;6311;6391;8100;8180;9889;9969;11678;11758;13467;13547;15256;15336;17045;17125;
3110,926;968;2715;2757;4504;4546;6293;6335;8082;8124;9871;9913;11660;11702;13449;13491;15238;15280;17027;17069;
3111,967;2756;4545;6334;8123;9912;11701;13490;15279;17068;
3112,964;1074;2753;2863;4542;4652;6331;6441;8120;8230;9909;10019;11698;11808;13487;13597;15276;15386;17065;17175;
3113,942;1055;2731;2844;4520;4633;6309;6422;8098;8211;9887;10000;11676;11789;13465;13578;15254;15367;17043;17156;
3114,955;1045;2744;2834;4533;4623;6322;6412;8111;8201;9900;9990;11689;11779;13478;13568;15267;15357;17056;17146;
3115,950;1070;2739;2859;4528;4648;6317;6437;8106;8226;9895;10015;11684;11804;13473;13593;15262;15382;17051;17171;
3116,947;1110;2736;2899;4525;4688;6314;6477;8103;8266;9892;10055;11681;11844;13470;13633;15259;15422;17048;17211;
3117,934;966;1093;2723;2755;2882;4512;4544;4671;6301;6333;6460;8090;8122;8249;9879;9911;10038;11668;11700;11827;13457;13489;13616;15246;15278;15405;17035;17067;17194;
3118,952;1029;2741;2818;4530;4607;6319;6396;8108;8185;9897;9974;11686;11763;13475;13552;15264;15341;17053;17130;
3119,945;1075;2734;2864;4523;4653;6312;6442;8101;8231;9890;10020;11679;11809;13468;13598;15257;15387;17046;17176;
3120,940;1038;2729;2827;4518;4616;6307;6405;8096;8194;9885;9983;11674;11772;13463;13561;15252;15350;17041;17139;
3121,932;970;1089;2721;2759;2878;4510;4548;4667;6299;6337;6456;8088;8126;8245;9877;9915;10034;11666;11704;11823;13455;13493;13612;15244;15282;15401;17033;17071;17190;
3122,925;948;985;1096;1099;2714;2737;2774;2885;2888;4503;4526;4563;4674;4677;6292;6315;6352;6463;6466;8081;8104;8141;8252;8255;9870;9893;9930;10041;10044;11659;11682;11719;11830;11833;13448;13471;13508;13619;13622;15237;15260;15297;15408;15411;17026;17049;17086;17197;17200;
3123,931;1031;2720;2820;4509;4609;6298;6398;8087;8187;9876;9976;11665;11765;13454;13554;15243;15343;17032;17132;
3124,937;1113;2726;2902;4515;4691;6304;6480;8093;8269;9882;10058;11671;11847;13460;13636;15249;15425;17038;17214;
3125,973;1115;2762;2904;4551;4693;6340;6482;8129;8271;9918;10060;11707;11849;13496;13638;15285;15427;17074;17216;
3126,991;2780;4569;6358;8147;9936;11725;13514;15303;17092;
3127,935;1035;2724;2824;4513;4613;6302;6402;8091;8191;9880;9980;11669;11769;13458;13558;15247;15347;17036;17136;
3128,954;1117;2743;2906;4532;4695;6321;6484;8110;8273;9899;10062;11688;11851;13477;13640;15266;15429;17055;17218;
3129,957;2746;4535;6324;8113;9902;11691;13480;15269;17058;
3130,1008;2797;4586;6375;8164;9953;11742;13531;15320;17109;
3131,1004;2793;4582;6371;8160;9949;11738;13527;15316;17105;
3132,996;2785;4574;6363;8152;9941;11730;13519;15308;17097;
3133,1021;2810;4599;6388;8177;9966;11755;13544;15333;17122;
3134,1052;2841;4630;6419;8208;9997;11786;13575;15364;17153;
3142,1076;2865;4654;6443;8232;10021;11810;13599;15388;17177;
3144,1092;2881;4670;6459;8248;10037;11826;13615;15404;17193;
3146,1068;2857;4646;6435;8224;10013;11802;13591;15380;17169;
3147,1072;2861;4650;6439;8228;10017;11806;13595;15384;17173;
3149,1064;2853;4642;6431;8220;10009;11798;13587;15376;17165;
3150,1086;2875;4664;6453;8242;10031;11820;13609;15398;17187;
3157,1088;2877;4666;6455;8244;10033;11822;13611;15400;17189;
3159,1085;2874;4663;6452;8241;10030;11819;13608;15397;17186;
3160,1091;2880;4669;6458;8247;10036;11825;13614;15403;17192;
3161,1067;2856;4645;6434;8223;10012;11801;13590;15379;17168;
3162,1073;2862;4651;6440;8229;10018;11807;13596;15385;17174;
3163,1061;2850;4639;6428;8217;10006;11795;13584;15373;17162;
3164,1066;2855;4644;6433;8222;10011;11800;13589;15378;17167;
3165,1001;2790;4579;6368;8157;9946;11735;13524;15313;17102;
3166,1046;2835;4624;6413;8202;9991;11780;13569;15358;17147;
3167,1044;2833;4622;6411;8200;9989;11778;13567;15356;17145;
3168,1051;2840;4629;6418;8207;9996;11785;13574;15363;17152;
3169,1040;2829;4618;6407;8196;9985;11774;13563;15352;17141;
3170,1005;2794;4583;6372;8161;9950;11739;13528;15317;17106;
3171,1048;2837;4626;6415;8204;9993;11782;13571;15360;17149;
3172,988;2777;4566;6355;8144;9933;11722;13511;15300;17089;
3173,976;1063;2765;2852;4554;4641;6343;6430;8132;8219;9921;10008;11710;11797;13499;13586;15288;15375;17077;17164;
3174,960;2749;4538;6327;8116;9905;11694;13483;15272;17061;
3175,949;1049;2738;2838;4527;4627;6316;6416;8105;8205;9894;9994;11683;11783;13472;13572;15261;15361;17050;17150;
3176,987;2776;4565;6354;8143;9932;11721;13510;15299;17088;
3177,962;1015;2751;2804;4540;4593;6329;6382;8118;8171;9907;9960;11696;11749;13485;13538;15274;15327;17063;17116;
3178,972;1080;2761;2869;4550;4658;6339;6447;8128;8236;9917;10025;11706;11814;13495;13603;15284;15392;17073;17181;
3179,928;1003;2717;2792;4506;4581;6295;6370;8084;8159;9873;9948;11662;11737;13451;13526;15240;15315;17029;17104;
3180,958;1011;2747;2800;4536;4589;6325;6378;8114;8167;9903;9956;11692;11745;13481;13534;15270;15323;17059;17112;
3181,936;1019;2725;2808;4514;4597;6303;6386;8092;8175;9881;9964;11670;11753;13459;13542;15248;15331;17037;17120;
3182,923;938;989;1023;2712;2727;2778;2812;4501;4516;4567;4601;6290;6305;6356;6390;8079;8094;8145;8179;9868;9883;9934;9968;11657;11672;11723;11757;13446;13461;13512;13546;15235;15250;15301;15335;17024;17039;17090;17124;
3183,924;941;1030;1058;2713;2730;2819;2847;4502;4519;4608;4636;6291;6308;6397;6425;8080;8097;8186;8214;9869;9886;9975;10003;11658;11675;11764;11792;13447;13464;13553;13581;15236;15253;15342;15370;17025;17042;17131;17159;
3184,929;998;2718;2787;4507;4576;6296;6365;8085;8154;9874;9943;11663;11732;13452;13521;15241;15310;17030;17099;
3185,933;1007;1094;2722;2796;2883;4511;4585;4672;6300;6374;6461;8089;8163;8250;9878;9952;10039;11667;11741;11828;13456;13530;13617;15245;15319;15406;17034;17108;17195;
3186,943;1025;2732;2814;4521;4603;6310;6392;8099;8181;9888;9970;11677;11759;13466;13548;15255;15337;17044;17126;
3187,922;927;956;993;1041;1050;1090;1095;2711;2716;2745;2782;2830;2839;2879;2884;4500;4505;4534;4571;4619;4628;4668;4673;6289;6294;6323;6360;6408;6417;6457;6462;8078;8083;8112;8149;8197;8206;8246;8251;9867;9872;9901;9938;9986;9995;10035;10040;11656;11661;11690;11727;11775;11784;11824;11829;13445;13450;13479;13516;13564;13573;13613;13618;15234;15239;15268;15305;15353;15362;15402;15407;17023;17028;17057;17094;17142;17151;17191;17196;
3188,930;994;1054;2719;2783;2843;4508;4572;4632;6297;6361;6421;8086;8150;8210;9875;9939;9999;11664;11728;11788;13453;13517;13577;15242;15306;15366;17031;17095;17155;
3189,1002;2791;4580;6369;8158;9947;11736;13525;15314;17103;
3190,951;1059;2740;2848;4529;4637;6318;6426;8107;8215;9896;10004;11685;11793;13474;13582;15263;15371;17052;17160;
3191,997;2786;4575;6364;8153;9942;11731;13520;15309;17098;
3192,1000;2789;4578;6367;8156;9945;11734;13523;15312;17101;
3193,1018;2807;4596;6385;8174;9963;11752;13541;15330;17119;
3194,953;2742;4531;6320;8109;9898;11687;13476;15265;17054;
3195,946;1101;2735;2890;4524;4679;6313;6468;8102;8257;9891;10046;11680;11835;13469;13624;15258;15413;17047;17202;
3196,1010;2799;4588;6377;8166;9955;11744;13533;15322;17111;
3197,999;2788;4577;6366;8155;9944;11733;13522;15311;17100;
3198,1013;2802;4591;6380;8169;9958;11747;13536;15325;17114;
3199,1020;2809;4598;6387;8176;9965;11754;13543;15332;17121;
3200,1032;2821;4610;6399;8188;9977;11766;13555;15344;17133;
3201,1036;2825;4614;6403;8192;9981;11770;13559;15348;17137;
3202,1100;2889;4678;6467;8256;10045;11834;13623;15412;17201;
3203,1016;2805;4594;6383;8172;9961;11750;13539;15328;17117;
3204,1012;2801;4590;6379;8168;9957;11746;13535;15324;17113;
3205,1039;2828;4617;6406;8195;9984;11773;13562;15351;17140;
3206,1033;2822;4611;6400;8189;9978;11767;13556;15345;17134;
3207,1027;2816;4605;6394;8183;9972;11761;13550;15339;17128;
3208,1017;2806;4595;6384;8173;9962;11751;13540;15329;17118;
3209,1037;2826;4615;6404;8193;9982;11771;13560;15349;17138;
3210,1053;2842;4631;6420;8209;9998;11787;13576;15365;17154;
3211,1034;2823;4612;6401;8190;9979;11768;13557;15346;17135;
3212,1107;2896;4685;6474;8263;10052;11841;13630;15419;17208;
3213,1105;2894;4683;6472;8261;10050;11839;13628;15417;17206;
3214,1104;2893;4682;6471;8260;10049;11838;13627;15416;17205;
3217,1112;2901;4690;6479;8268;10057;11846;13635;15424;17213;
3218,1114;2903;4692;6481;8270;10059;11848;13637;15426;17215;
3226,1079;2868;4657;6446;8235;10024;11813;13602;15391;17180;
3228,1069;2858;4647;6436;8225;10014;11803;13592;15381;17170;
3230,1043;2832;4621;6410;8199;9988;11777;13566;15355;17144;
3231,1065;2854;4643;6432;8221;10010;11799;13588;15377;17166;
3232,959;2748;4537;6326;8115;9904;11693;13482;15271;17060;
3233,1060;2849;4638;6427;8216;10005;11794;13583;15372;17161;
3238,1062;2851;4640;6429;8218;10007;11796;13585;15374;17163;
3239,1081;2870;4659;6448;8237;10026;11815;13604;15393;17182;
3240,1047;2836;4625;6414;8203;9992;11781;13570;15359;17148;
3241,1077;2866;4655;6444;8233;10022;11811;13600;15389;17178;
3242,978;1084;2767;2873;4556;4662;6345;6451;8134;8240;9923;10029;11712;11818;13501;13607;15290;15396;17079;17185;
3243,961;2750;4539;6328;8117;9906;11695;13484;15273;17062;
3244,971;1056;2760;2845;4549;4634;6338;6423;8127;8212;9916;10001;11705;11790;13494;13579;15283;15368;17072;17157;
3245,1009;1087;2798;2876;4587;4665;6376;6454;8165;8243;9954;10032;11743;11821;13532;13610;15321;15399;17110;17188;
3250,1014;2803;4592;6381;8170;9959;11748;13537;15326;17115;
3251,1078;2867;4656;6445;8234;10023;11812;13601;15390;17179;
3252,1022;2811;4600;6389;8178;9967;11756;13545;15334;17123;
3253,1102;2891;4680;6469;8258;10047;11836;13625;15414;17203;
3254,982;1082;2771;2871;4560;4660;6349;6449;8138;8238;9927;10027;11716;11816;13505;13605;15294;15394;17083;17183;
3255,977;1083;2766;2872;4555;4661;6344;6450;8133;8239;9922;10028;11711;11817;13500;13606;15289;15395;17078;17184;
3256,990;2779;4568;6357;8146;9935;11724;13513;15302;17091;
3257,984;2773;4562;6351;8140;9929;11718;13507;15296;17085;
3258,986;2775;4564;6353;8142;9931;11720;13509;15298;17087;
3364,1026;2815;4604;6393;8182;9971;11760;13549;15338;17127;
3365,1098;2887;4676;6465;8254;10043;11832;13621;15410;17199;
3366,1097;2886;4675;6464;8253;10042;11831;13620;15409;17198;
3367,1103;2892;4681;6470;8259;10048;11837;13626;15415;17204;
3376,1006;2795;4584;6373;8162;9951;11740;13529;15318;17107;
3377,1028;2817;4606;6395;8184;9973;11762;13551;15340;17129;
3378,1057;2846;4635;6424;8213;10002;11791;13580;15369;17158;
3379,1108;2897;4686;6475;8264;10053;11842;13631;15420;17209;
3388,1106;2895;4684;6473;8262;10051;11840;13629;15418;17207;
3392,1111;2900;4689;6478;8267;10056;11845;13634;15423;17212;
3393,1116;2905;4694;6483;8272;10061;11850;13639;15428;17217;
3453,1109;2898;4687;6476;8265;10054;11843;13632;15421;17210;
4259,1188;1245;2977;3034;4766;4823;6555;6612;8344;8401;10133;10190;11922;11979;13711;13768;15500;15557;17289;17346;
4260,1170;1283;2959;3072;4748;4861;6537;6650;8326;8439;10115;10228;11904;12017;13693;13806;15482;15595;17271;17384;
4261,1169;1282;2958;3071;4747;4860;6536;6649;8325;8438;10114;10227;11903;12016;13692;13805;15481;15594;17270;17383;
4262,1186;1243;2975;3032;4764;4821;6553;6610;8342;8399;10131;10188;11920;11977;13709;13766;15498;15555;17287;17344;
4263,1136;1257;2925;3046;4714;4835;6503;6624;8292;8413;10081;10202;11870;11991;13659;13780;15448;15569;17237;17358;
4264,1166;1295;2955;3084;4744;4873;6533;6662;8322;8451;10111;10240;11900;12029;13689;13818;15478;15607;17267;17396;
4265,1185;1239;2974;3028;4763;4817;6552;6606;8341;8395;10130;10184;11919;11973;13708;13762;15497;15551;17286;17340;
4266,1167;1291;2956;3080;4745;4869;6534;6658;8323;8447;10112;10236;11901;12025;13690;13814;15479;15603;17268;17392;
4267,1181;1270;2970;3059;4759;4848;6548;6637;8337;8426;10126;10215;11915;12004;13704;13793;15493;15582;17282;17371;
4268,1183;1293;2972;3082;4761;4871;6550;6660;8339;8449;10128;10238;11917;12027;13706;13816;15495;15605;17284;17394;
4269,1125;1192;1302;2914;2981;3091;4703;4770;4880;6492;6559;6669;8281;8348;8458;10070;10137;10247;11859;11926;12036;13648;13715;13825;15437;15504;15614;17226;17293;17403;
4270,1119;1240;2908;3029;4697;4818;6486;6607;8275;8396;10064;10185;11853;11974;13642;13763;15431;15552;17220;17341;
4271,1121;1193;1242;1249;2910;2982;3031;3038;4699;4771;4820;4827;6488;6560;6609;6616;8277;8349;8398;8405;10066;10138;10187;10194;11855;11927;11976;11983;13644;13716;13765;13772;15433;15505;15554;15561;17222;17294;17343;17350;
4272,1126;1187;1297;2915;2976;3086;4704;4765;4875;6493;6554;6664;8282;8343;8453;10071;10132;10242;11860;11921;12031;13649;13710;13820;15438;15499;15609;17227;17288;17398;
4273,1123;1241;2912;3030;4701;4819;6490;6608;8279;8397;10068;10186;11857;11975;13646;13764;15435;15553;17224;17342;
4274,1124;1199;1260;2913;2988;3049;4702;4777;4838;6491;6566;6627;8280;8355;8416;10069;10144;10205;11858;11933;11994;13647;13722;13783;15436;15511;15572;17225;17300;17361;
4275,1118;1238;2907;3027;4696;4816;6485;6605;8274;8394;10063;10183;11852;11972;13641;13761;15430;15550;17219;17339;
4276,1131;1254;2920;3043;4709;4832;6498;6621;8287;8410;10076;10199;11865;11988;13654;13777;15443;15566;17232;17355;
4277,1133;1258;2922;3047;4711;4836;6500;6625;8289;8414;10078;10203;11867;11992;13656;13781;15445;15570;17234;17359;
4278,1122;1128;1197;1205;1248;1308;2911;2917;2986;2994;3037;3097;4700;4706;4775;4783;4826;4886;6489;6495;6564;6572;6615;6675;8278;8284;8353;8361;8404;8464;10067;10073;10142;10150;10193;10253;11856;11862;11931;11939;11982;12042;13645;13651;13720;13728;13771;13831;15434;15440;15509;15517;15560;15620;17223;17229;17298;17306;17349;17409;
4279,1120;1200;1251;2909;2989;3040;4698;4778;4829;6487;6567;6618;8276;8356;8407;10065;10145;10196;11854;11934;11985;13643;13723;13774;15432;15512;15563;17221;17301;17352;
4280,1134;1252;2923;3041;4712;4830;6501;6619;8290;8408;10079;10197;11868;11986;13657;13775;15446;15564;17235;17353;
4281,1132;1212;2921;3001;4710;4790;6499;6579;8288;8368;10077;10157;11866;11946;13655;13735;15444;15524;17233;17313;
4282,1130;1201;1253;2919;2990;3042;4708;4779;4831;6497;6568;6620;8286;8357;8409;10075;10146;10198;11864;11935;11987;13653;13724;13776;15442;15513;15565;17231;17302;17354;
4283,1137;1204;1309;2926;2993;3098;4715;4782;4887;6504;6571;6676;8293;8360;8465;10082;10149;10254;11871;11938;12043;13660;13727;13832;15449;15516;15621;17238;17305;17410;
4284,1135;1256;1318;2924;3045;3107;4713;4834;4896;6502;6623;6685;8291;8412;8474;10080;10201;10263;11869;11990;12052;13658;13779;13841;15447;15568;15630;17236;17357;17419;
4285,1138;1255;2927;3044;4716;4833;6505;6622;8294;8411;10083;10200;11872;11989;13661;13778;15450;15567;17239;17356;
4286,1144;1261;2933;3050;4722;4839;6511;6628;8300;8417;10089;10206;11878;11995;13667;13784;15456;15573;17245;17362;
4287,1145;1264;2934;3053;4723;4842;6512;6631;8301;8420;10090;10209;11879;11998;13668;13787;15457;15576;17246;17365;
4288,1139;1265;2928;3054;4717;4843;6506;6632;8295;8421;10084;10210;11873;11999;13662;13788;15451;15577;17240;17366;
4289,1146;1262;1321;2935;3051;3110;4724;4840;4899;6513;6629;6688;8302;8418;8477;10091;10207;10266;11880;11996;12055;13669;13785;13844;15458;15574;15633;17247;17363;17422;
4290,1150;1225;2939;3014;4728;4803;6517;6592;8306;8381;10095;10170;11884;11959;13673;13748;15462;15537;17251;17326;
4291,1152;1267;2941;3056;4730;4845;6519;6634;8308;8423;10097;10212;11886;12001;13675;13790;15464;15579;17253;17368;
4292,1151;1229;2940;3018;4729;4807;6518;6596;8307;8385;10096;10174;11885;11963;13674;13752;15463;15541;17252;17330;
4293,1149;1266;2938;3055;4727;4844;6516;6633;8305;8422;10094;10211;11883;12000;13672;13789;15461;15578;17250;17367;
4294,1216;1268;3005;3057;4794;4846;6583;6635;8372;8424;10161;10213;11950;12002;13739;13791;15528;15580;17317;17369;
4301,1156;2945;4734;6523;8312;10101;11890;13679;15468;17257;
4303,1158;1272;2947;3061;4736;4850;6525;6639;8314;8428;10103;10217;11892;12006;13681;13795;15470;15584;17259;17373;
4304,1271;3060;4849;6638;8427;10216;12005;13794;15583;17372;
4305,1281;3070;4859;6648;8437;10226;12015;13804;15593;17382;
4306,1274;3063;4852;6641;8430;10219;12008;13797;15586;17375;
4307,1275;3064;4853;6642;8431;10220;12009;13798;15587;17376;
4308,1273;3062;4851;6640;8429;10218;12007;13796;15585;17374;
4309,1278;3067;4856;6645;8434;10223;12012;13801;15590;17379;
4310,1279;3068;4857;6646;8435;10224;12013;13802;15591;17380;
4311,1280;3069;4858;6647;8436;10225;12014;13803;15592;17381;
4316,1155;1157;1171;2944;2946;2960;4733;4735;4749;6522;6524;6538;8311;8313;8327;10100;10102;10116;11889;11891;11905;13678;13680;13694;15467;15469;15483;17256;17258;17272;
4318,1172;1174;2961;2963;4750;4752;6539;6541;8328;8330;10117;10119;11906;11908;13695;13697;15484;15486;17273;17275;
4320,1161;2950;4739;6528;8317;10106;11895;13684;15473;17262;
4321,1159;2948;4737;6526;8315;10104;11893;13682;15471;17260;
4322,1173;1288;2962;3077;4751;4866;6540;6655;8329;8444;10118;10233;11907;12022;13696;13811;15485;15600;17274;17389;
4323,1176;2965;4754;6543;8332;10121;11910;13699;15488;17277;
4324,1177;2966;4755;6544;8333;10122;11911;13700;15489;17278;
4325,1163;1276;2952;3065;4741;4854;6530;6643;8319;8432;10108;10221;11897;12010;13686;13799;15475;15588;17264;17377;
4326,1165;1292;2954;3081;4743;4870;6532;6659;8321;8448;10110;10237;11899;12026;13688;13815;15477;15604;17266;17393;
4327,1160;1287;2949;3076;4738;4865;6527;6654;8316;8443;10105;10232;11894;12021;13683;13810;15472;15599;17261;17388;
4328,1244;3033;4822;6611;8400;10189;11978;13767;15556;17345;
4329,1277;3066;4855;6644;8433;10222;12011;13800;15589;17378;
4330,1168;1299;2957;3088;4746;4877;6535;6666;8324;8455;10113;10244;11902;12033;13691;13822;15480;15611;17269;17400;
4331,1164;1300;2953;3089;4742;4878;6531;6667;8320;8456;10109;10245;11898;12034;13687;13823;15476;15612;17265;17401;
4332,1190;1298;2979;3087;4768;4876;6557;6665;8346;8454;10135;10243;11924;12032;13713;13821;15502;15610;17291;17399;
4333,1189;2978;4767;6556;8345;10134;11923;13712;15501;17290;
4334,1162;1289;2951;3078;4740;4867;6529;6656;8318;8445;10107;10234;11896;12023;13685;13812;15474;15601;17263;17390;
4335,1182;1294;2971;3083;4760;4872;6549;6661;8338;8450;10127;10239;11916;12028;13705;13817;15494;15606;17283;17395;
4336,1154;1304;2943;3093;4732;4882;6521;6671;8310;8460;10099;10249;11888;12038;13677;13827;15466;15616;17255;17405;
4337,1184;1296;2973;3085;4762;4874;6551;6663;8340;8452;10129;10241;11918;12030;13707;13819;15496;15608;17285;17397;
4338,1191;1246;2980;3035;4769;4824;6558;6613;8347;8402;10136;10191;11925;11980;13714;13769;15503;15558;17292;17347;
4339,1301;3090;4879;6668;8457;10246;12035;13824;15613;17402;
4340,1142;1303;2931;3092;4720;4881;6509;6670;8298;8459;10087;10248;11876;12037;13665;13826;15454;15615;17243;17404;
4341,1196;1310;2985;3099;4774;4888;6563;6677;8352;8466;10141;10255;11930;12044;13719;13833;15508;15622;17297;17411;
4342,1194;1250;2983;3039;4772;4828;6561;6617;8350;8406;10139;10195;11928;11984;13717;13773;15506;15562;17295;17351;
4343,1127;1195;1247;1305;2916;2984;3036;3094;4705;4773;4825;4883;6494;6562;6614;6672;8283;8351;8403;8461;10072;10140;10192;10250;11861;11929;11981;12039;13650;13718;13770;13828;15439;15507;15559;15617;17228;17296;17348;17406;
4344,1141;1307;2930;3096;4719;4885;6508;6674;8297;8463;10086;10252;11875;12041;13664;13830;15453;15619;17242;17408;
4345,1198;2987;4776;6565;8354;10143;11932;13721;15510;17299;
4346,1143;1263;2932;3052;4721;4841;6510;6630;8299;8419;10088;10208;11877;11997;13666;13786;15455;15575;17244;17364;
4347,1203;1314;2992;3103;4781;4892;6570;6681;8359;8470;10148;10259;11937;12048;13726;13837;15515;15626;17304;17415;
4348,1129;1213;1311;2918;3002;3100;4707;4791;4889;6496;6580;6678;8285;8369;8467;10074;10158;10256;11863;11947;12045;13652;13736;13834;15441;15525;15623;17230;17314;17412;
4349,1140;1259;1320;2929;3048;3109;4718;4837;4898;6507;6626;6687;8296;8415;8476;10085;10204;10265;11874;11993;12054;13663;13782;13843;15452;15571;15632;17241;17360;17421;
4350,1218;3007;4796;6585;8374;10163;11952;13741;15530;17319;
4351,1206;1315;2995;3104;4784;4893;6573;6682;8362;8471;10151;10260;11940;12049;13729;13838;15518;15627;17307;17416;
4352,1207;1323;2996;3112;4785;4901;6574;6690;8363;8479;10152;10268;11941;12057;13730;13846;15519;15635;17308;17424;
4353,1209;1319;2998;3108;4787;4897;6576;6686;8365;8475;10154;10264;11943;12053;13732;13842;15521;15631;17310;17420;
4354,1215;3004;4793;6582;8371;10160;11949;13738;15527;17316;
4355,1148;1226;2937;3015;4726;4804;6515;6593;8304;8382;10093;10171;11882;11960;13671;13749;15460;15538;17249;17327;
4356,1147;1221;2936;3010;4725;4799;6514;6588;8303;8377;10092;10166;11881;11955;13670;13744;15459;15533;17248;17322;
4357,1153;1326;2942;3115;4731;4904;6520;6693;8309;8482;10098;10271;11887;12060;13676;13849;15465;15638;17254;17427;
4358,1210;1317;2999;3106;4788;4895;6577;6684;8366;8473;10155;10262;11944;12051;13733;13840;15522;15629;17311;17418;
4359,1214;1236;3003;3025;4792;4814;6581;6603;8370;8392;10159;10181;11948;11970;13737;13759;15526;15548;17315;17337;
4360,1316;1327;3105;3116;4894;4905;6683;6694;8472;8483;10261;10272;12050;12061;13839;13850;15628;15639;17417;17428;
4361,1324;3113;4902;6691;8480;10269;12058;13847;15636;17425;
4362,1232;3021;4810;6599;8388;10177;11966;13755;15544;17333;
4364,1219;1329;3008;3118;4797;4907;6586;6696;8375;8485;10164;10274;11953;12063;13742;13852;15531;15641;17320;17430;
4365,1217;3006;4795;6584;8373;10162;11951;13740;15529;17318;
4366,1224;3013;4802;6591;8380;10169;11958;13747;15536;17325;
4367,1220;1234;3009;3023;4798;4812;6587;6601;8376;8390;10165;10179;11954;11968;13743;13757;15532;15546;17321;17335;
4368,1223;3012;4801;6590;8379;10168;11957;13746;15535;17324;
4369,1222;3011;4800;6589;8378;10167;11956;13745;15534;17323;
4370,1230;3019;4808;6597;8386;10175;11964;13753;15542;17331;
4371,1228;3017;4806;6595;8384;10173;11962;13751;15540;17329;
4372,1227;3016;4805;6594;8383;10172;11961;13750;15539;17328;
4373,1235;3024;4813;6602;8391;10180;11969;13758;15547;17336;
4374,1231;3020;4809;6598;8387;10176;11965;13754;15543;17332;
4375,1233;3022;4811;6600;8389;10178;11967;13756;15545;17334;
4378,1237;3026;4815;6604;8393;10182;11971;13760;15549;17338;
4379,1328;3117;4906;6695;8484;10273;12062;13851;15640;17429;
4387,1284;3073;4862;6651;8440;10229;12018;13807;15596;17385;
4389,1285;3074;4863;6652;8441;10230;12019;13808;15597;17386;
4390,1286;3075;4864;6653;8442;10231;12020;13809;15598;17387;
4391,1175;1290;2964;3079;4753;4868;6542;6657;8331;8446;10120;10235;11909;12024;13698;13813;15487;15602;17276;17391;
4392,1178;2967;4756;6545;8334;10123;11912;13701;15490;17279;
4393,1179;2968;4757;6546;8335;10124;11913;13702;15491;17280;
4394,1180;2969;4758;6547;8336;10125;11914;13703;15492;17281;
4405,1306;3095;4884;6673;8462;10251;12040;13829;15618;17407;
4415,1202;2991;4780;6569;8358;10147;11936;13725;15514;17303;
4417,1208;1313;2997;3102;4786;4891;6575;6680;8364;8469;10153;10258;11942;12047;13731;13836;15520;15625;17309;17414;
