from_node,to_node,from_time,to_time,arc_capacity
156,702,24,25,350
157,157,22,23,350
157,157,23,24,350
157,703,24,25,350
158,158,22,23,350
158,158,23,24,350
158,704,24,25,350
159,705,24,25,350
16,16,20,21,350
16,16,21,22,350
16,16,22,23,350
16,16,23,24,350
16,16,3,4,350
16,16,4,5,350
16,16,5,6,350
16,562,24,25,350
160,160,23,24,350
160,706,24,25,350
161,707,24,25,350
17,17,20,21,350
17,17,21,22,350
17,17,22,23,350
17,17,23,24,350
17,563,24,25,350
18,18,12,13,350
18,18,13,14,350
18,18,14,15,350
18,18,16,17,350
18,18,20,21,350
18,18,21,22,350
18,18,22,23,350
18,18,23,24,350
18,564,24,25,350
19,19,10,11,350
19,19,11,12,350
19,19,12,13,350
19,19,13,14,350
19,19,14,15,350
19,19,15,16,350
19,19,16,17,350
19,19,20,21,350
19,19,21,22,350
19,19,22,23,350
19,19,23,24,350
19,19,9,10,350
19,565,24,25,350
2,2,12,13,350
2,2,13,14,350
2,2,16,17,350
2,2,17,18,350
2,2,20,21,350
2,2,21,22,350
2,2,22,23,350
2,2,23,24,350
2,548,24,25,350
20,20,20,21,350
20,20,21,22,350
20,20,22,23,350
20,20,23,24,350
20,566,24,25,350
21,21,11,12,350
21,21,12,13,350
21,21,13,14,350
21,21,20,21,350
21,21,21,22,350
21,21,22,23,350
21,21,23,24,350
21,567,24,25,350
22,22,16,17,350
22,22,17,18,350
22,22,20,21,350
22,22,21,22,350
22,22,22,23,350
22,22,23,24,350
22,568,24,25,350
23,23,12,13,350
23,23,13,14,350
23,23,16,17,350
23,23,17,18,350
23,23,20,21,350
23,23,21,22,350
23,23,22,23,350
23,23,23,24,350
23,23,8,9,350
23,23,9,10,350
23,569,24,25,350
24,24,12,13,350
24,24,20,21,350
24,24,21,22,350
24,24,22,23,350
24,24,23,24,350
24,570,24,25,350
25,25,20,21,350
25,25,21,22,350
25,25,22,23,350
25,25,23,24,350
25,571,24,25,350
25,571,5,24,350
26,26,20,21,350
26,26,21,22,350
26,26,22,23,350
26,26,23,24,350
26,572,24,25,350
267,813,24,25,350
268,268,20,21,350
268,268,21,22,350
268,268,22,23,350
268,268,23,24,350
268,814,24,25,350
269,269,10,11,350
269,269,11,12,350
269,269,12,13,350
269,269,13,14,350
269,269,14,15,350
269,269,16,17,350
269,269,17,18,350
269,269,18,19,350
269,269,19,20,350
269,269,20,21,350
269,269,21,22,350
269,269,22,23,350
269,269,23,24,350
269,269,7,8,350
269,269,8,9,350
269,269,9,10,350
269,815,24,25,350
27,27,10,11,350
27,27,12,13,350
27,27,13,14,350
27,27,14,15,350
27,27,16,17,350
27,27,17,18,350
27,27,18,19,350
27,27,20,21,350
27,27,21,22,350
27,27,22,23,350
27,27,23,24,350
27,27,9,10,350
27,573,24,25,350
270,270,20,21,350
270,270,21,22,350
270,270,22,23,350
270,270,23,24,350
270,816,24,25,350
279,279,16,17,350
279,279,17,18,350
279,279,18,19,350
279,279,19,20,350
279,279,20,21,350
279,279,21,22,350
279,279,22,23,350
279,279,23,24,350
279,825,24,25,350
28,28,21,22,350
28,28,22,23,350
28,28,23,24,350
28,574,24,25,350
280,280,20,21,350
280,280,21,22,350
280,280,22,23,350
280,280,23,24,350
280,826,24,25,350
281,281,23,24,350
281,827,24,25,350
282,828,24,25,350
29,575,24,25,350
291,837,24,25,350
295,295,19,20,350
295,295,20,21,350
295,295,21,22,350
295,295,22,23,350
295,295,23,24,350
295,841,24,25,350
296,296,16,17,350
296,296,17,18,350
296,296,18,19,350
296,296,19,20,350
296,296,20,21,350
296,296,21,22,350
296,296,22,23,350
296,296,23,24,350
296,842,24,25,350
3,3,12,13,350
3,3,13,14,350
3,3,14,15,350
3,3,20,21,350
3,3,21,22,350
3,3,22,23,350
3,3,23,24,350
3,549,24,25,350
30,30,20,21,350
30,30,21,22,350
30,30,22,23,350
30,30,23,24,350
30,576,24,25,350
31,31,10,11,350
31,31,20,21,350
31,31,21,22,350
31,31,22,23,350
31,31,23,24,350
31,31,8,9,350
31,31,9,10,350
31,577,24,25,350
32,32,12,13,350
32,32,20,21,350
32,32,21,22,350
32,32,22,23,350
32,32,23,24,350
32,578,24,25,350
33,33,20,21,350
33,33,21,22,350
33,33,22,23,350
33,33,23,24,350
33,579,24,25,350
34,34,22,23,350
34,34,23,24,350
34,580,24,25,350
35,581,24,25,350
356,356,20,21,350
356,356,21,22,350
356,356,22,23,350
356,356,23,24,350
356,902,24,25,350
36,36,20,21,350
36,36,21,22,350
36,36,22,23,350
36,36,23,24,350
36,582,24,25,350
37,583,24,25,350
397,398,7,9,350
398,403,7,10,350
398,403,9,12,350
399,398,6,7,350
399,537,6,10,350
399,537,7,11,350
399,537,9,13,350
4,4,23,24,350
4,550,24,25,350
400,609,6,9,350
403,404,12,15,350
403,404,26,29,350
403,404,3,6,350
403,404,6,9,350
403,606,10,11,350
404,405,27,28,350
404,405,29,30,350
404,405,6,7,350
404,405,9,10,350
405,406,14,16,350
405,488,10,11,350
405,488,28,29,350
405,488,30,31,350
405,488,7,8,350
406,677,16,17,350
406,682,26,28,350
407,407,29,30,350
407,687,19,20,350
407,692,26,28,350
407,692,30,32,350
408,694,26,28,350
408,694,29,31,350
411,695,17,18,350
431,593,12,13,350
432,431,9,12,350
432,599,16,18,350
433,616,8,11,350
435,436,10,12,350
436,496,12,13,350
437,437,13,14,350
437,437,5,6,350
437,556,6,9,350
438,437,12,16,350
439,438,10,12,350
439,614,13,15,350
439,614,15,17,350
439,614,8,10,350
440,439,6,8,350
440,439,8,10,350
440,440,5,6,350
440,612,2,4,350
440,613,9,10,350
441,440,6,8,350
449,449,2,3,350
449,662,6,9,350
449,663,8,9,350
45,45,20,21,350
45,45,21,22,350
45,45,22,23,350
45,45,23,24,350
45,591,24,25,350
450,453,12,16,350
450,453,13,17,350
451,450,11,12,350
451,450,12,13,350
451,655,10,11,350
451,655,11,12,350
451,655,12,13,350
452,451,10,12,350
452,451,9,11,350
452,452,2,3,350
452,452,8,9,350
452,525,7,9,350
452,525,9,11,350
452,652,26,28,350
452,652,29,31,350
453,650,26,29,350
453,841,16,17,350
453,841,17,18,350
47,47,20,21,350
47,47,21,22,350
47,47,22,23,350
47,47,23,24,350
47,593,24,25,350
471,471,26,27,350
471,471,27,28,350
471,472,28,31,350
471,816,18,19,350
472,473,26,28,350
472,473,31,33,350
472,813,13,15,350
472,813,14,16,350
472,813,15,17,350
472,813,21,23,350
473,473,29,30,350
473,475,26,29,350
473,475,28,31,350
473,475,30,33,350
473,475,32,35,350
473,475,33,36,350
474,473,29,32,350
474,706,26,28,350
475,476,29,31,350
475,476,31,33,350
475,476,33,35,350
475,476,35,37,350
475,476,36,38,350
475,476,38,40,350
475,476,39,41,350
475,706,5,8,350
475,707,22,23,350
476,475,37,39,350
476,476,35,36,350
476,476,36,37,350
476,477,31,34,350
476,477,32,35,350
476,477,33,36,350
476,477,35,38,350
476,477,36,39,350
476,477,37,40,350
476,477,38,41,350
476,477,40,43,350
476,477,41,44,350
476,707,14,15,350
476,707,8,9,350
477,476,11,14,350
477,476,5,8,350
477,503,10,11,350
477,503,27,28,350
477,503,29,30,350
477,503,32,33,350
477,503,33,34,350
477,503,34,35,350
477,503,35,36,350
477,503,36,37,350
477,503,38,39,350
477,503,39,40,350
477,503,40,41,350
477,503,41,42,350
477,503,43,44,350
477,503,44,45,350
478,477,15,17,350
478,477,26,28,350
478,477,9,11,350
478,478,27,28,350
478,478,29,30,350
478,633,28,30,350
478,633,30,32,350
478,633,32,34,350
478,633,33,35,350
478,633,35,37,350
478,633,36,38,350
478,633,38,40,350
479,478,12,15,350
479,478,29,32,350
479,478,35,38,350
479,478,6,9,350
479,479,27,28,350
479,479,30,31,350
479,479,31,32,350
479,479,32,33,350
479,479,34,35,350
479,479,35,36,350
479,479,36,37,350
479,479,37,38,350
479,479,38,39,350
479,479,39,40,350
479,479,40,41,350
479,479,41,42,350
479,479,42,43,350
479,479,43,44,350
479,479,44,45,350
479,479,45,46,350
479,479,46,47,350
479,629,29,31,350
479,629,34,36,350
479,629,35,37,350
479,629,38,40,350
479,629,39,41,350
479,629,40,42,350
479,629,41,43,350
479,629,42,44,350
479,629,43,45,350
479,629,47,49,350
479,693,16,17,350
479,693,20,21,350
480,479,11,12,350
480,479,15,16,350
480,479,28,29,350
480,479,29,30,350
480,479,33,34,350
480,479,34,35,350
480,479,37,38,350
480,479,38,39,350
480,479,39,40,350
480,479,40,41,350
480,479,42,43,350
480,479,5,6,350
480,484,35,37,350
480,484,38,40,350
481,483,30,31,350
481,483,35,36,350
481,483,36,37,350
483,480,31,33,350
483,480,33,35,350
483,480,35,37,350
483,480,36,38,350
484,480,13,15,350
484,480,17,19,350
484,480,3,5,350
484,480,9,11,350
484,485,27,30,350
484,485,37,40,350
484,485,39,42,350
484,485,40,43,350
484,629,11,13,350
484,629,37,39,350
484,629,4,6,350
485,485,2,3,350
485,485,3,4,350
485,489,19,21,350
485,489,30,32,350
485,628,11,12,350
485,628,12,13,350
485,628,27,28,350
485,628,28,29,350
485,628,30,31,350
485,628,40,41,350
485,628,42,43,350
485,628,43,44,350
485,628,44,45,350
485,628,7,8,350
485,628,9,10,350
486,480,26,28,350
486,480,27,29,350
486,480,32,34,350
486,480,35,37,350
486,480,36,38,350
486,480,38,40,350
486,480,40,42,350
486,486,37,38,350
487,681,18,20,350
487,681,27,29,350
487,681,31,33,350
487,681,33,35,350
487,682,14,16,350
488,682,11,12,350
488,682,13,14,350
488,682,17,18,350
488,682,7,8,350
488,682,8,9,350
488,682,9,10,350
489,485,13,15,350
489,485,4,6,350
489,490,18,19,350
489,630,21,23,350
489,631,27,29,350
489,631,28,30,350
489,631,32,34,350
49,49,10,11,350
49,49,11,12,350
49,49,16,17,350
49,49,17,18,350
49,49,18,19,350
49,49,19,20,350
49,49,20,21,350
49,49,21,22,350
49,49,22,23,350
49,49,23,24,350
49,49,9,10,350
49,595,24,25,350
490,489,12,13,350
490,631,11,12,350
490,631,12,13,350
490,631,13,14,350
490,631,16,17,350
490,631,17,18,350
490,631,34,35,350
490,631,39,40,350
490,631,5,6,350
490,631,9,10,350
491,490,12,14,350
491,490,27,29,350
491,490,3,5,350
491,490,30,32,350
491,490,38,40,350
491,559,13,14,350
491,559,14,15,350
491,559,16,17,350
491,559,32,33,350
491,559,4,5,350
491,559,40,41,350
491,559,6,7,350
491,559,9,10,350
492,491,27,30,350
492,561,7,9,350
492,562,33,34,350
492,562,5,6,350
493,492,6,7,350
493,497,15,16,350
493,497,27,28,350
493,562,28,29,350
493,562,3,4,350
493,562,47,48,350
493,562,48,49,350
493,562,49,50,350
493,564,28,30,350
493,564,35,37,350
494,493,13,15,350
494,495,9,12,350
494,563,21,23,350
495,494,12,15,350
495,494,18,21,350
496,496,3,4,350
497,493,47,48,350
497,493,48,49,350
497,498,16,17,350
497,498,28,29,350
497,498,30,31,350
497,498,31,32,350
498,497,46,47,350
498,497,47,48,350
498,499,12,13,350
498,499,20,21,350
498,499,27,28,350
498,499,28,29,350
498,499,29,30,350
498,499,31,32,350
498,499,32,33,350
498,499,8,9,350
498,533,17,18,350
499,498,26,27,350
499,499,29,30,350
499,500,13,16,350
499,500,28,31,350
499,500,29,32,350
499,500,3,6,350
499,500,30,33,350
499,500,32,35,350
499,500,33,36,350
499,500,38,41,350
499,500,40,43,350
499,500,41,44,350
499,500,42,45,350
499,500,43,46,350
499,500,44,47,350
499,500,45,48,350
499,500,46,49,350
499,500,47,50,350
499,500,48,51,350
499,500,49,52,350
499,500,50,53,350
499,500,51,54,350
499,500,6,9,350
499,500,9,12,350
499,567,30,32,350
499,567,40,42,350
499,569,29,30,350
499,569,37,38,350
499,569,9,10,350
5,5,22,23,350
5,5,23,24,350
5,551,24,25,350
50,50,20,21,350
50,50,21,22,350
50,50,22,23,350
50,50,23,24,350
50,596,24,25,350
500,499,37,40,350
500,499,38,41,350
500,499,39,42,350
500,499,40,43,350
500,499,41,44,350
500,499,42,45,350
500,499,43,46,350
500,499,44,47,350
500,499,45,48,350
500,499,46,49,350
500,499,47,50,350
500,499,48,51,350
500,500,15,16,350
500,500,17,18,350
500,500,45,46,350
500,501,12,15,350
500,501,16,19,350
500,501,18,21,350
500,501,19,22,350
500,501,26,29,350
500,501,27,30,350
500,501,28,31,350
500,501,29,32,350
500,501,31,34,350
500,501,32,35,350
500,501,33,36,350
500,501,34,37,350
500,501,35,38,350
500,501,36,39,350
500,501,37,40,350
500,501,38,41,350
500,501,39,42,350
500,501,40,43,350
500,501,41,44,350
500,501,42,45,350
500,501,43,46,350
500,501,44,47,350
500,501,45,48,350
500,501,46,49,350
500,501,47,50,350
500,501,48,51,350
500,501,49,52,350
500,501,50,53,350
500,501,51,54,350
500,501,52,55,350
500,501,53,56,350
500,501,54,57,350
500,501,6,9,350
500,501,9,12,350
500,566,3,5,350
500,566,43,45,350
500,566,46,48,350
500,570,21,22,350
500,570,7,8,350
501,500,35,38,350
501,500,36,39,350
501,500,37,40,350
501,500,39,42,350
501,500,40,43,350
501,500,45,48,350
501,501,10,11,350
501,501,15,16,350
501,501,16,17,350
501,501,17,18,350
501,501,26,27,350
501,501,27,28,350
501,501,32,33,350
501,501,37,38,350
501,501,38,39,350
501,501,42,43,350
501,501,43,44,350
501,501,44,45,350
501,502,30,33,350
501,502,43,46,350
501,502,46,49,350
501,502,47,50,350
501,502,48,51,350
501,636,11,12,350
501,636,12,13,350
501,636,16,17,350
501,636,17,18,350
501,636,22,23,350
501,636,25,26,350
501,636,26,27,350
501,636,29,30,350
501,636,3,4,350
501,636,30,31,350
501,636,31,32,350
501,636,32,33,350
501,636,33,34,350
501,636,34,35,350
501,636,39,40,350
501,636,4,5,350
501,636,41,42,350
501,636,42,43,350
501,636,43,44,350
501,636,44,45,350
501,636,45,46,350
501,636,46,47,350
501,636,47,48,350
501,636,48,49,350
501,636,49,50,350
501,636,50,51,350
501,636,51,52,350
501,636,52,53,350
501,636,53,54,350
501,636,54,55,350
501,636,55,56,350
501,636,56,57,350
501,636,57,58,350
501,636,8,9,350
502,501,27,30,350
502,501,33,36,350
502,501,36,39,350
502,501,37,40,350
502,501,38,41,350
502,501,39,42,350
502,501,40,43,350
502,501,42,45,350
502,501,43,46,350
502,501,44,47,350
502,501,45,48,350
502,501,46,49,350
502,501,47,50,350
502,501,48,51,350
502,501,49,52,350
502,501,50,53,350
502,501,51,54,350
502,501,7,10,350
502,503,17,20,350
502,632,16,18,350
502,632,31,33,350
502,632,33,35,350
502,632,36,38,350
502,632,37,39,350
502,632,39,41,350
502,632,40,42,350
502,632,9,11,350
503,502,11,14,350
503,502,30,33,350
503,502,33,36,350
503,502,34,37,350
503,502,35,38,350
503,502,36,39,350
503,502,37,40,350
503,502,39,42,350
503,502,41,44,350
503,502,42,45,350
503,502,44,47,350
503,502,45,48,350
503,633,20,23,350
503,633,28,31,350
503,633,40,43,350
504,477,26,27,350
504,477,32,33,350
504,635,18,19,350
505,505,29,30,350
505,505,3,4,350
505,634,12,14,350
505,634,30,32,350
505,634,32,34,350
505,634,35,37,350
505,634,36,38,350
505,634,39,41,350
505,634,4,6,350
505,634,5,7,350
505,639,19,20,350
506,639,16,17,350
506,639,8,9,350
509,659,27,28,350
511,522,29,33,350
52,52,22,23,350
52,52,23,24,350
52,598,24,25,350
521,511,26,29,350
522,523,33,39,350
523,530,39,41,350
524,524,10,11,350
524,524,26,27,350
524,524,3,4,350
524,524,34,35,350
524,525,5,8,350
524,578,11,14,350
524,578,28,31,350
524,578,31,34,350
524,578,35,38,350
524,647,11,12,350
525,452,7,9,350
525,452,8,10,350
525,524,11,14,350
525,524,5,8,350
525,657,10,12,350
525,657,9,11,350
528,528,26,27,350
528,528,29,30,350
528,528,30,31,350
528,528,31,32,350
528,529,40,41,350
528,529,6,7,350
528,573,27,29,350
528,573,3,5,350
528,573,5,7,350
528,575,22,23,350
529,528,21,22,350
529,531,16,17,350
529,531,41,42,350
529,531,42,43,350
529,531,43,44,350
529,531,7,8,350
53,53,20,21,350
53,53,21,22,350
53,53,22,23,350
53,53,23,24,350
53,599,24,25,350
530,529,14,16,350
530,529,40,42,350
530,529,41,43,350
531,529,20,21,350
531,532,17,18,350
531,532,42,43,350
531,532,43,44,350
531,532,44,45,350
531,532,8,9,350
532,531,19,20,350
532,533,18,19,350
532,533,43,44,350
532,533,44,45,350
532,533,45,46,350
532,533,9,10,350
532,569,27,28,350
533,498,19,20,350
533,498,3,4,350
533,498,44,45,350
533,498,45,46,350
533,498,46,47,350
533,532,18,19,350
533,568,5,6,350
533,569,2,3,350
533,569,26,27,350
536,438,14,16,350
536,615,12,14,350
537,536,11,14,350
537,536,9,12,350
537,610,11,12,350
537,610,13,14,350
537,610,15,16,350
537,610,16,17,350
537,610,5,6,350
538,699,21,22,350
538,704,26,29,350
538,704,29,32,350
539,483,30,33,350
539,483,32,35,350
539,539,29,30,350
539,694,13,14,350
539,704,14,16,350
539,704,17,19,350
539,704,19,21,350
539,704,21,23,350
540,540,26,27,350
540,540,3,4,350
540,583,22,23,350
540,622,27,29,350
540,622,4,6,350
541,582,29,32,350
545,524,7,11,350
545,577,12,14,350
545,577,26,28,350
545,577,3,5,350
545,577,30,32,350
545,577,37,39,350
547,549,11,13,350
547,549,25,27,350
547,549,26,28,350
547,549,27,29,350
547,549,28,30,350
547,621,11,13,350
548,2,5,6,350
548,547,25,26,350
548,550,4,7,350
548,618,3,5,350
548,618,8,10,350
549,547,9,11,350
549,549,2,3,350
549,550,3,5,350
549,551,25,28,350
549,551,27,30,350
549,551,28,31,350
549,551,29,32,350
549,551,30,33,350
550,4,22,23,350
550,548,5,8,350
550,549,7,9,350
550,551,16,19,350
550,551,18,21,350
550,560,25,28,350
550,560,5,8,350
550,560,7,10,350
551,5,21,22,350
551,550,2,5,350
551,551,25,26,350
551,551,26,27,350
551,563,27,29,350
551,563,28,30,350
551,563,30,32,350
551,563,32,34,350
552,550,13,16,350
552,550,15,18,350
552,550,19,22,350
552,553,2,4,350
552,553,30,32,350
552,553,32,34,350
552,6,23,24,350
552,619,10,13,350
553,552,10,12,350
553,560,10,12,350
553,560,11,13,350
553,560,27,29,350
553,560,30,32,350
553,560,34,36,350
553,560,4,6,350
553,7,23,24,350
554,437,29,30,350
554,437,7,8,350
554,614,9,12,350
554,625,33,35,350
554,625,6,8,350
554,8,13,14,350
555,555,25,26,350
555,555,36,37,350
555,555,4,5,350
555,624,12,14,350
555,624,18,20,350
555,624,25,27,350
555,624,28,30,350
555,624,3,5,350
555,624,36,38,350
555,624,37,39,350
555,624,4,6,350
555,9,16,17,350
555,9,23,24,350
556,10,23,24,350
556,496,6,7,350
556,555,14,17,350
556,556,25,26,350
556,556,5,6,350
556,557,11,14,350
556,557,12,15,350
556,557,17,20,350
556,557,25,28,350
556,557,26,29,350
556,557,27,30,350
556,557,29,32,350
556,557,32,35,350
556,557,34,37,350
556,557,36,39,350
556,557,37,40,350
556,557,38,41,350
556,557,6,9,350
556,557,7,10,350
556,557,9,12,350
556,560,18,21,350
556,560,19,22,350
556,624,19,23,350
556,624,6,10,350
557,11,10,11,350
557,11,23,24,350
557,490,10,12,350
557,490,11,13,350
557,490,12,14,350
557,490,14,16,350
557,490,15,17,350
557,490,32,34,350
557,490,37,39,350
557,490,7,9,350
557,490,9,11,350
557,559,1,4,350
557,559,15,18,350
557,559,18,21,350
557,559,20,23,350
557,559,27,30,350
557,559,28,31,350
557,559,29,32,350
557,559,30,33,350
557,559,32,35,350
557,559,35,38,350
557,559,37,40,350
557,559,39,42,350
557,559,41,44,350
557,559,42,45,350
557,559,44,47,350
557,559,45,48,350
557,559,46,49,350
558,12,10,11,350
558,12,23,24,350
558,491,10,12,350
558,491,11,13,350
558,491,12,14,350
558,491,14,16,350
558,491,2,4,350
558,491,25,27,350
558,491,30,32,350
558,491,36,38,350
558,491,38,40,350
558,491,4,6,350
558,491,7,9,350
558,491,8,10,350
558,557,25,27,350
558,557,3,5,350
559,13,23,24,350
559,557,7,10,350
559,559,2,3,350
559,566,15,17,350
559,566,17,19,350
559,566,21,23,350
559,566,25,27,350
559,566,33,35,350
559,631,10,13,350
559,631,16,19,350
559,631,18,21,350
559,631,20,23,350
559,631,25,28,350
559,631,28,31,350
559,631,3,6,350
559,631,30,33,350
559,631,31,34,350
559,631,32,35,350
559,631,33,36,350
559,631,34,37,350
559,631,35,38,350
559,631,36,39,350
559,631,37,40,350
559,631,38,41,350
559,631,39,42,350
559,631,40,43,350
559,631,41,44,350
559,631,42,45,350
559,631,43,46,350
559,631,44,47,350
559,631,45,48,350
559,631,46,49,350
559,631,47,50,350
559,631,48,51,350
559,631,49,52,350
559,631,5,8,350
559,631,50,53,350
559,631,51,54,350
559,631,52,55,350
559,631,53,56,350
559,631,6,9,350
559,631,7,10,350
559,631,8,11,350
560,14,22,23,350
560,553,8,10,350
560,558,10,12,350
560,558,11,13,350
560,558,12,14,350
560,558,2,4,350
560,558,28,30,350
560,558,34,36,350
560,558,36,38,350
560,558,6,8,350
560,558,8,10,350
560,561,10,12,350
560,561,21,23,350
560,561,29,31,350
560,561,32,34,350
560,561,6,8,350
561,15,23,24,350
561,492,25,27,350
561,492,3,5,350
561,492,31,33,350
561,494,12,13,350
561,494,34,35,350
561,494,8,9,350
561,558,7,9,350
561,558,8,10,350
561,560,2,4,350
562,16,2,3,350
562,16,23,24,350
562,493,34,35,350
562,559,3,6,350
562,559,4,7,350
562,559,48,51,350
562,559,49,52,350
562,559,5,8,350
562,559,50,53,350
562,559,8,11,350
562,562,25,26,350
562,562,4,5,350
562,567,25,26,350
562,567,26,27,350
562,567,28,29,350
562,567,29,30,350
562,567,34,35,350
562,567,35,36,350
562,567,37,38,350
562,567,39,40,350
562,567,40,41,350
562,567,5,6,350
563,17,23,24,350
563,562,2,4,350
563,562,3,5,350
563,562,33,35,350
563,562,37,39,350
563,562,38,40,350
563,563,1,2,350
563,563,25,26,350
563,564,25,27,350
563,564,29,31,350
563,564,30,32,350
563,564,34,36,350
564,18,23,24,350
564,18,9,10,350
564,493,1,3,350
564,493,26,28,350
564,565,27,28,350
564,565,30,31,350
564,565,31,32,350
564,565,32,33,350
564,565,36,37,350
565,19,23,24,350
565,19,8,9,350
565,568,16,18,350
565,568,21,23,350
565,569,25,28,350
565,569,28,31,350
565,569,32,35,350
565,569,33,36,350
565,569,37,40,350
565,569,9,12,350
566,20,18,19,350
566,20,23,24,350
566,20,3,4,350
566,500,17,19,350
566,500,19,21,350
566,500,25,27,350
566,500,35,37,350
566,500,43,45,350
566,500,44,46,350
566,500,45,47,350
566,500,5,7,350
566,559,48,50,350
566,566,25,26,350
566,631,10,13,350
566,631,25,28,350
566,631,26,29,350
566,631,28,31,350
566,631,29,32,350
566,631,32,35,350
566,631,33,36,350
566,631,35,38,350
566,631,45,48,350
567,21,10,11,350
567,21,23,24,350
567,499,27,29,350
567,499,35,37,350
567,499,36,38,350
567,499,38,40,350
567,499,7,9,350
567,566,15,18,350
567,566,25,28,350
567,566,26,29,350
567,566,29,32,350
567,566,30,33,350
567,566,32,35,350
567,566,40,43,350
567,566,41,44,350
567,566,42,45,350
567,567,6,7,350
568,22,23,24,350
568,22,6,7,350
568,533,2,3,350
568,533,25,26,350
568,533,26,27,350
568,565,7,9,350
568,568,25,26,350
568,574,18,20,350
569,23,23,24,350
569,499,28,29,350
569,499,5,6,350
569,533,4,5,350
569,565,20,23,350
569,565,5,8,350
569,570,12,15,350
569,570,25,28,350
569,570,27,30,350
569,570,28,31,350
569,570,29,32,350
569,570,30,33,350
569,570,31,34,350
569,570,35,38,350
569,570,36,39,350
569,570,37,40,350
569,570,38,41,350
569,570,40,43,350
569,570,41,44,350
569,572,10,14,350
569,572,3,7,350
570,24,22,23,350
570,24,23,24,350
570,500,14,15,350
570,500,36,37,350
570,500,37,38,350
570,500,38,39,350
570,500,39,40,350
570,500,40,41,350
570,500,41,42,350
570,500,42,43,350
570,500,43,44,350
570,500,44,45,350
570,569,1,4,350
570,570,25,26,350
570,571,15,19,350
570,571,16,20,350
570,571,19,23,350
570,571,25,29,350
570,571,28,32,350
570,571,30,34,350
570,571,31,35,350
570,571,32,36,350
570,571,33,37,350
570,571,34,38,350
570,571,37,41,350
570,571,38,42,350
570,571,39,43,350
570,571,40,44,350
570,571,41,45,350
570,571,42,46,350
570,571,43,47,350
570,571,44,48,350
570,571,45,49,350
570,571,46,50,350
570,571,47,51,350
570,571,48,52,350
570,571,8,12,350
571,25,13,14,350
571,25,23,24,350
571,25,4,5,350
571,501,15,16,350
571,501,16,17,350
571,501,19,20,350
571,501,2,3,350
571,501,24,25,350
571,501,25,26,350
571,501,26,27,350
571,501,28,29,350
571,501,29,30,350
571,501,3,4,350
571,501,30,31,350
571,501,31,32,350
571,501,32,33,350
571,501,33,34,350
571,501,34,35,350
571,501,36,37,350
571,501,37,38,350
571,501,39,40,350
571,501,41,42,350
571,501,42,43,350
571,501,43,44,350
571,501,45,46,350
571,501,46,47,350
571,501,47,48,350
571,501,5,6,350
571,501,7,8,350
571,570,12,16,350
571,570,38,42,350
571,570,41,45,350
571,570,42,46,350
571,570,43,47,350
571,570,44,48,350
571,570,7,11,350
571,571,25,26,350
571,571,29,30,350
571,572,11,14,350
571,631,10,14,350
571,631,40,44,350
571,631,41,45,350
571,631,42,46,350
571,631,43,47,350
571,631,44,48,350
571,631,45,49,350
571,631,46,50,350
571,631,47,51,350
571,631,48,52,350
571,631,49,53,350
571,631,50,54,350
571,631,51,55,350
571,631,52,56,350
571,632,12,15,350
571,632,17,20,350
571,632,18,21,350
571,632,20,23,350
571,632,27,30,350
571,632,29,32,350
571,632,30,33,350
571,632,31,34,350
571,632,32,35,350
571,632,33,36,350
571,632,34,37,350
571,632,35,38,350
571,632,36,39,350
571,632,37,40,350
571,632,38,41,350
571,632,41,44,350
571,632,42,45,350
571,632,43,46,350
571,632,44,47,350
571,632,45,48,350
571,632,46,49,350
571,632,47,50,350
571,632,48,51,350
571,632,49,52,350
571,632,50,53,350
571,632,51,54,350
571,632,52,55,350
571,634,10,14,350
571,634,19,23,350
571,634,36,40,350
571,637,1,3,350
571,637,10,12,350
571,637,12,14,350
571,637,14,16,350
572,26,14,15,350
572,26,23,24,350
572,569,1,5,350
572,569,19,23,350
572,570,33,36,350
572,570,34,37,350
572,570,35,38,350
572,570,36,39,350
572,570,37,40,350
572,570,38,41,350
572,570,39,42,350
572,570,40,43,350
572,570,41,44,350
572,571,12,15,350
572,571,15,18,350
572,571,28,31,350
572,571,30,33,350
572,571,31,34,350
572,571,4,7,350
572,571,43,46,350
572,572,25,26,350
572,637,7,11,350
572,637,8,12,350
573,27,23,24,350
573,27,8,9,350
573,531,25,26,350
573,569,16,19,350
573,569,4,7,350
573,572,1,4,350
573,572,25,28,350
573,572,28,31,350
573,572,5,8,350
573,572,7,10,350
573,572,8,11,350
574,28,20,21,350
574,28,23,24,350
574,532,25,27,350
574,532,26,28,350
574,574,25,26,350
574,575,17,20,350
575,29,23,24,350
575,528,25,26,350
575,528,39,40,350
575,528,5,6,350
575,581,20,23,350
576,30,16,17,350
576,30,23,24,350
576,572,34,36,350
576,572,35,37,350
576,572,37,39,350
576,572,38,40,350
576,572,39,41,350
576,572,41,43,350
576,578,15,18,350
576,637,14,17,350
576,637,17,20,350
576,637,26,29,350
576,637,28,31,350
576,637,31,34,350
576,637,38,41,350
576,637,8,11,350
576,643,1,3,350
577,31,23,24,350
577,530,39,40,350
577,545,5,7,350
577,573,1,4,350
577,573,13,16,350
577,573,14,17,350
577,573,5,8,350
577,577,19,20,350
578,576,11,14,350
578,577,10,13,350
578,577,20,23,350
578,579,13,17,350
578,580,18,21,350
578,643,1,3,350
578,643,34,36,350
