pax_id,agent_index
5082,1348;1406;3137;3195;4926;4984;6715;6773;8504;8562;10293;10351;12082;12140;13871;13929;15660;15718;17449;17507;19238;19296;21027;21085;22816;22874;24605;24663;26394;26452;28183;28241;29972;30030;31761;31819;33550;33608;35339;35397;37128;37186;38917;38975;40706;40764;42495;42553;44284;44342;46073;46131;47862;47920;49651;49709;51440;51498;53229;53287;55018;55076;56807;56865;58596;58654;60385;60443;62174;62232;63963;64021;65752;65810;67541;67599;69330;69388;71119;71177;72908;72966;74697;74755;76486;76544;78275;78333;80064;80122;81853;81911;83642;83700;85431;85489;87220;87278;89009;89067;90798;90856;92587;92645;94376;94434;96165;96223;97954;98012;99743;99801;101532;101590;103321;103379;105110;105168;106899;106957;108688;108746;110477;110535;112266;112324;114055;114113;115844;115902;117633;117691;119422;119480;121211;121269;123000;123058;124789;124847;126578;126636;128367;128425;130156;130214;131945;132003;133734;133792;135523;135581;137312;137370;139101;139159;140890;140948;142679;142737;144468;144526;146257;146315;148046;148104;149835;149893;151624;151682;153413;153471;155202;155260;156991;157049;158780;158838;160569;160627;162358;162416;164147;164205;165936;165994;167725;167783;169514;169572;171303;171361;173092;173150;174881;174939;176670;176728;178459;178517;
5083,1385;1398;3174;3187;4963;4976;6752;6765;8541;8554;10330;10343;12119;12132;13908;13921;15697;15710;17486;17499;19275;19288;21064;21077;22853;22866;24642;24655;26431;26444;28220;28233;30009;30022;31798;31811;33587;33600;35376;35389;37165;37178;38954;38967;40743;40756;42532;42545;44321;44334;46110;46123;47899;47912;49688;49701;51477;51490;53266;53279;55055;55068;56844;56857;58633;58646;60422;60435;62211;62224;64000;64013;65789;65802;67578;67591;69367;69380;71156;71169;72945;72958;74734;74747;76523;76536;78312;78325;80101;80114;81890;81903;83679;83692;85468;85481;87257;87270;89046;89059;90835;90848;92624;92637;94413;94426;96202;96215;97991;98004;99780;99793;101569;101582;103358;103371;105147;105160;106936;106949;108725;108738;110514;110527;112303;112316;114092;114105;115881;115894;117670;117683;119459;119472;121248;121261;123037;123050;124826;124839;126615;126628;128404;128417;130193;130206;131982;131995;133771;133784;135560;135573;137349;137362;139138;139151;140927;140940;142716;142729;144505;144518;146294;146307;148083;148096;149872;149885;151661;151674;153450;153463;155239;155252;157028;157041;158817;158830;160606;160619;162395;162408;164184;164197;165973;165986;167762;167775;169551;169564;171340;171353;173129;173142;174918;174931;176707;176720;178496;178509;
5085,1386;1446;3175;3235;4964;5024;6753;6813;8542;8602;10331;10391;12120;12180;13909;13969;15698;15758;17487;17547;19276;19336;21065;21125;22854;22914;24643;24703;26432;26492;28221;28281;30010;30070;31799;31859;33588;33648;35377;35437;37166;37226;38955;39015;40744;40804;42533;42593;44322;44382;46111;46171;47900;47960;49689;49749;51478;51538;53267;53327;55056;55116;56845;56905;58634;58694;60423;60483;62212;62272;64001;64061;65790;65850;67579;67639;69368;69428;71157;71217;72946;73006;74735;74795;76524;76584;78313;78373;80102;80162;81891;81951;83680;83740;85469;85529;87258;87318;89047;89107;90836;90896;92625;92685;94414;94474;96203;96263;97992;98052;99781;99841;101570;101630;103359;103419;105148;105208;106937;106997;108726;108786;110515;110575;112304;112364;114093;114153;115882;115942;117671;117731;119460;119520;121249;121309;123038;123098;124827;124887;126616;126676;128405;128465;130194;130254;131983;132043;133772;133832;135561;135621;137350;137410;139139;139199;140928;140988;142717;142777;144506;144566;146295;146355;148084;148144;149873;149933;151662;151722;153451;153511;155240;155300;157029;157089;158818;158878;160607;160667;162396;162456;164185;164245;165974;166034;167763;167823;169552;169612;171341;171401;173130;173190;174919;174979;176708;176768;178497;178557;
5086,1371;3160;4949;6738;8527;10316;12105;13894;15683;17472;19261;21050;22839;24628;26417;28206;29995;31784;33573;35362;37151;38940;40729;42518;44307;46096;47885;49674;51463;53252;55041;56830;58619;60408;62197;63986;65775;67564;69353;71142;72931;74720;76509;78298;80087;81876;83665;85454;87243;89032;90821;92610;94399;96188;97977;99766;101555;103344;105133;106922;108711;110500;112289;114078;115867;117656;119445;121234;123023;124812;126601;128390;130179;131968;133757;135546;137335;139124;140913;142702;144491;146280;148069;149858;151647;153436;155225;157014;158803;160592;162381;164170;165959;167748;169537;171326;173115;174904;176693;178482;
5087,1369;3158;4947;6736;8525;10314;12103;13892;15681;17470;19259;21048;22837;24626;26415;28204;29993;31782;33571;35360;37149;38938;40727;42516;44305;46094;47883;49672;51461;53250;55039;56828;58617;60406;62195;63984;65773;67562;69351;71140;72929;74718;76507;78296;80085;81874;83663;85452;87241;89030;90819;92608;94397;96186;97975;99764;101553;103342;105131;106920;108709;110498;112287;114076;115865;117654;119443;121232;123021;124810;126599;128388;130177;131966;133755;135544;137333;139122;140911;142700;144489;146278;148067;149856;151645;153434;155223;157012;158801;160590;162379;164168;165957;167746;169535;171324;173113;174902;176691;178480;
5088,1376;3165;4954;6743;8532;10321;12110;13899;15688;17477;19266;21055;22844;24633;26422;28211;30000;31789;33578;35367;37156;38945;40734;42523;44312;46101;47890;49679;51468;53257;55046;56835;58624;60413;62202;63991;65780;67569;69358;71147;72936;74725;76514;78303;80092;81881;83670;85459;87248;89037;90826;92615;94404;96193;97982;99771;101560;103349;105138;106927;108716;110505;112294;114083;115872;117661;119450;121239;123028;124817;126606;128395;130184;131973;133762;135551;137340;139129;140918;142707;144496;146285;148074;149863;151652;153441;155230;157019;158808;160597;162386;164175;165964;167753;169542;171331;173120;174909;176698;178487;
5089,1428;3217;5006;6795;8584;10373;12162;13951;15740;17529;19318;21107;22896;24685;26474;28263;30052;31841;33630;35419;37208;38997;40786;42575;44364;46153;47942;49731;51520;53309;55098;56887;58676;60465;62254;64043;65832;67621;69410;71199;72988;74777;76566;78355;80144;81933;83722;85511;87300;89089;90878;92667;94456;96245;98034;99823;101612;103401;105190;106979;108768;110557;112346;114135;115924;117713;119502;121291;123080;124869;126658;128447;130236;132025;133814;135603;137392;139181;140970;142759;144548;146337;148126;149915;151704;153493;155282;157071;158860;160649;162438;164227;166016;167805;169594;171383;173172;174961;176750;178539;
5090,1361;1378;3150;3167;4939;4956;6728;6745;8517;8534;10306;10323;12095;12112;13884;13901;15673;15690;17462;17479;19251;19268;21040;21057;22829;22846;24618;24635;26407;26424;28196;28213;29985;30002;31774;31791;33563;33580;35352;35369;37141;37158;38930;38947;40719;40736;42508;42525;44297;44314;46086;46103;47875;47892;49664;49681;51453;51470;53242;53259;55031;55048;56820;56837;58609;58626;60398;60415;62187;62204;63976;63993;65765;65782;67554;67571;69343;69360;71132;71149;72921;72938;74710;74727;76499;76516;78288;78305;80077;80094;81866;81883;83655;83672;85444;85461;87233;87250;89022;89039;90811;90828;92600;92617;94389;94406;96178;96195;97967;97984;99756;99773;101545;101562;103334;103351;105123;105140;106912;106929;108701;108718;110490;110507;112279;112296;114068;114085;115857;115874;117646;117663;119435;119452;121224;121241;123013;123030;124802;124819;126591;126608;128380;128397;130169;130186;131958;131975;133747;133764;135536;135553;137325;137342;139114;139131;140903;140920;142692;142709;144481;144498;146270;146287;148059;148076;149848;149865;151637;151654;153426;153443;155215;155232;157004;157021;158793;158810;160582;160599;162371;162388;164160;164177;165949;165966;167738;167755;169527;169544;171316;171333;173105;173122;174894;174911;176683;176700;178472;178489;
5091,1367;1434;3156;3223;4945;5012;6734;6801;8523;8590;10312;10379;12101;12168;13890;13957;15679;15746;17468;17535;19257;19324;21046;21113;22835;22902;24624;24691;26413;26480;28202;28269;29991;30058;31780;31847;33569;33636;35358;35425;37147;37214;38936;39003;40725;40792;42514;42581;44303;44370;46092;46159;47881;47948;49670;49737;51459;51526;53248;53315;55037;55104;56826;56893;58615;58682;60404;60471;62193;62260;63982;64049;65771;65838;67560;67627;69349;69416;71138;71205;72927;72994;74716;74783;76505;76572;78294;78361;80083;80150;81872;81939;83661;83728;85450;85517;87239;87306;89028;89095;90817;90884;92606;92673;94395;94462;96184;96251;97973;98040;99762;99829;101551;101618;103340;103407;105129;105196;106918;106985;108707;108774;110496;110563;112285;112352;114074;114141;115863;115930;117652;117719;119441;119508;121230;121297;123019;123086;124808;124875;126597;126664;128386;128453;130175;130242;131964;132031;133753;133820;135542;135609;137331;137398;139120;139187;140909;140976;142698;142765;144487;144554;146276;146343;148065;148132;149854;149921;151643;151710;153432;153499;155221;155288;157010;157077;158799;158866;160588;160655;162377;162444;164166;164233;165955;166022;167744;167811;169533;169600;171322;171389;173111;173178;174900;174967;176689;176756;178478;178545;
5092,1375;1433;3164;3222;4953;5011;6742;6800;8531;8589;10320;10378;12109;12167;13898;13956;15687;15745;17476;17534;19265;19323;21054;21112;22843;22901;24632;24690;26421;26479;28210;28268;29999;30057;31788;31846;33577;33635;35366;35424;37155;37213;38944;39002;40733;40791;42522;42580;44311;44369;46100;46158;47889;47947;49678;49736;51467;51525;53256;53314;55045;55103;56834;56892;58623;58681;60412;60470;62201;62259;63990;64048;65779;65837;67568;67626;69357;69415;71146;71204;72935;72993;74724;74782;76513;76571;78302;78360;80091;80149;81880;81938;83669;83727;85458;85516;87247;87305;89036;89094;90825;90883;92614;92672;94403;94461;96192;96250;97981;98039;99770;99828;101559;101617;103348;103406;105137;105195;106926;106984;108715;108773;110504;110562;112293;112351;114082;114140;115871;115929;117660;117718;119449;119507;121238;121296;123027;123085;124816;124874;126605;126663;128394;128452;130183;130241;131972;132030;133761;133819;135550;135608;137339;137397;139128;139186;140917;140975;142706;142764;144495;144553;146284;146342;148073;148131;149862;149920;151651;151709;153440;153498;155229;155287;157018;157076;158807;158865;160596;160654;162385;162443;164174;164232;165963;166021;167752;167810;169541;169599;171330;171388;173119;173177;174908;174966;176697;176755;178486;178544;
5093,1380;1437;3169;3226;4958;5015;6747;6804;8536;8593;10325;10382;12114;12171;13903;13960;15692;15749;17481;17538;19270;19327;21059;21116;22848;22905;24637;24694;26426;26483;28215;28272;30004;30061;31793;31850;33582;33639;35371;35428;37160;37217;38949;39006;40738;40795;42527;42584;44316;44373;46105;46162;47894;47951;49683;49740;51472;51529;53261;53318;55050;55107;56839;56896;58628;58685;60417;60474;62206;62263;63995;64052;65784;65841;67573;67630;69362;69419;71151;71208;72940;72997;74729;74786;76518;76575;78307;78364;80096;80153;81885;81942;83674;83731;85463;85520;87252;87309;89041;89098;90830;90887;92619;92676;94408;94465;96197;96254;97986;98043;99775;99832;101564;101621;103353;103410;105142;105199;106931;106988;108720;108777;110509;110566;112298;112355;114087;114144;115876;115933;117665;117722;119454;119511;121243;121300;123032;123089;124821;124878;126610;126667;128399;128456;130188;130245;131977;132034;133766;133823;135555;135612;137344;137401;139133;139190;140922;140979;142711;142768;144500;144557;146289;146346;148078;148135;149867;149924;151656;151713;153445;153502;155234;155291;157023;157080;158812;158869;160601;160658;162390;162447;164179;164236;165968;166025;167757;167814;169546;169603;171335;171392;173124;173181;174913;174970;176702;176759;178491;178548;
5094,1338;1382;1443;3127;3171;3232;4916;4960;5021;6705;6749;6810;8494;8538;8599;10283;10327;10388;12072;12116;12177;13861;13905;13966;15650;15694;15755;17439;17483;17544;19228;19272;19333;21017;21061;21122;22806;22850;22911;24595;24639;24700;26384;26428;26489;28173;28217;28278;29962;30006;30067;31751;31795;31856;33540;33584;33645;35329;35373;35434;37118;37162;37223;38907;38951;39012;40696;40740;40801;42485;42529;42590;44274;44318;44379;46063;46107;46168;47852;47896;47957;49641;49685;49746;51430;51474;51535;53219;53263;53324;55008;55052;55113;56797;56841;56902;58586;58630;58691;60375;60419;60480;62164;62208;62269;63953;63997;64058;65742;65786;65847;67531;67575;67636;69320;69364;69425;71109;71153;71214;72898;72942;73003;74687;74731;74792;76476;76520;76581;78265;78309;78370;80054;80098;80159;81843;81887;81948;83632;83676;83737;85421;85465;85526;87210;87254;87315;88999;89043;89104;90788;90832;90893;92577;92621;92682;94366;94410;94471;96155;96199;96260;97944;97988;98049;99733;99777;99838;101522;101566;101627;103311;103355;103416;105100;105144;105205;106889;106933;106994;108678;108722;108783;110467;110511;110572;112256;112300;112361;114045;114089;114150;115834;115878;115939;117623;117667;117728;119412;119456;119517;121201;121245;121306;122990;123034;123095;124779;124823;124884;126568;126612;126673;128357;128401;128462;130146;130190;130251;131935;131979;132040;133724;133768;133829;135513;135557;135618;137302;137346;137407;139091;139135;139196;140880;140924;140985;142669;142713;142774;144458;144502;144563;146247;146291;146352;148036;148080;148141;149825;149869;149930;151614;151658;151719;153403;153447;153508;155192;155236;155297;156981;157025;157086;158770;158814;158875;160559;160603;160664;162348;162392;162453;164137;164181;164242;165926;165970;166031;167715;167759;167820;169504;169548;169609;171293;171337;171398;173082;173126;173187;174871;174915;174976;176660;176704;176765;178449;178493;178554;
5095,1359;1387;3148;3176;4937;4965;6726;6754;8515;8543;10304;10332;12093;12121;13882;13910;15671;15699;17460;17488;19249;19277;21038;21066;22827;22855;24616;24644;26405;26433;28194;28222;29983;30011;31772;31800;33561;33589;35350;35378;37139;37167;38928;38956;40717;40745;42506;42534;44295;44323;46084;46112;47873;47901;49662;49690;51451;51479;53240;53268;55029;55057;56818;56846;58607;58635;60396;60424;62185;62213;63974;64002;65763;65791;67552;67580;69341;69369;71130;71158;72919;72947;74708;74736;76497;76525;78286;78314;80075;80103;81864;81892;83653;83681;85442;85470;87231;87259;89020;89048;90809;90837;92598;92626;94387;94415;96176;96204;97965;97993;99754;99782;101543;101571;103332;103360;105121;105149;106910;106938;108699;108727;110488;110516;112277;112305;114066;114094;115855;115883;117644;117672;119433;119461;121222;121250;123011;123039;124800;124828;126589;126617;128378;128406;130167;130195;131956;131984;133745;133773;135534;135562;137323;137351;139112;139140;140901;140929;142690;142718;144479;144507;146268;146296;148057;148085;149846;149874;151635;151663;153424;153452;155213;155241;157002;157030;158791;158819;160580;160608;162369;162397;164158;164186;165947;165975;167736;167764;169525;169553;171314;171342;173103;173131;174892;174920;176681;176709;178470;178498;
5096,1335;1384;1445;3124;3173;3234;4913;4962;5023;6702;6751;6812;8491;8540;8601;10280;10329;10390;12069;12118;12179;13858;13907;13968;15647;15696;15757;17436;17485;17546;19225;19274;19335;21014;21063;21124;22803;22852;22913;24592;24641;24702;26381;26430;26491;28170;28219;28280;29959;30008;30069;31748;31797;31858;33537;33586;33647;35326;35375;35436;37115;37164;37225;38904;38953;39014;40693;40742;40803;42482;42531;42592;44271;44320;44381;46060;46109;46170;47849;47898;47959;49638;49687;49748;51427;51476;51537;53216;53265;53326;55005;55054;55115;56794;56843;56904;58583;58632;58693;60372;60421;60482;62161;62210;62271;63950;63999;64060;65739;65788;65849;67528;67577;67638;69317;69366;69427;71106;71155;71216;72895;72944;73005;74684;74733;74794;76473;76522;76583;78262;78311;78372;80051;80100;80161;81840;81889;81950;83629;83678;83739;85418;85467;85528;87207;87256;87317;88996;89045;89106;90785;90834;90895;92574;92623;92684;94363;94412;94473;96152;96201;96262;97941;97990;98051;99730;99779;99840;101519;101568;101629;103308;103357;103418;105097;105146;105207;106886;106935;106996;108675;108724;108785;110464;110513;110574;112253;112302;112363;114042;114091;114152;115831;115880;115941;117620;117669;117730;119409;119458;119519;121198;121247;121308;122987;123036;123097;124776;124825;124886;126565;126614;126675;128354;128403;128464;130143;130192;130253;131932;131981;132042;133721;133770;133831;135510;135559;135620;137299;137348;137409;139088;139137;139198;140877;140926;140987;142666;142715;142776;144455;144504;144565;146244;146293;146354;148033;148082;148143;149822;149871;149932;151611;151660;151721;153400;153449;153510;155189;155238;155299;156978;157027;157088;158767;158816;158877;160556;160605;160666;162345;162394;162455;164134;164183;164244;165923;165972;166033;167712;167761;167822;169501;169550;169611;171290;171339;171400;173079;173128;173189;174868;174917;174978;176657;176706;176767;178446;178495;178556;
5097,1377;1390;3166;3179;4955;4968;6744;6757;8533;8546;10322;10335;12111;12124;13900;13913;15689;15702;17478;17491;19267;19280;21056;21069;22845;22858;24634;24647;26423;26436;28212;28225;30001;30014;31790;31803;33579;33592;35368;35381;37157;37170;38946;38959;40735;40748;42524;42537;44313;44326;46102;46115;47891;47904;49680;49693;51469;51482;53258;53271;55047;55060;56836;56849;58625;58638;60414;60427;62203;62216;63992;64005;65781;65794;67570;67583;69359;69372;71148;71161;72937;72950;74726;74739;76515;76528;78304;78317;80093;80106;81882;81895;83671;83684;85460;85473;87249;87262;89038;89051;90827;90840;92616;92629;94405;94418;96194;96207;97983;97996;99772;99785;101561;101574;103350;103363;105139;105152;106928;106941;108717;108730;110506;110519;112295;112308;114084;114097;115873;115886;117662;117675;119451;119464;121240;121253;123029;123042;124818;124831;126607;126620;128396;128409;130185;130198;131974;131987;133763;133776;135552;135565;137341;137354;139130;139143;140919;140932;142708;142721;144497;144510;146286;146299;148075;148088;149864;149877;151653;151666;153442;153455;155231;155244;157020;157033;158809;158822;160598;160611;162387;162400;164176;164189;165965;165978;167754;167767;169543;169556;171332;171345;173121;173134;174910;174923;176699;176712;178488;178501;
5098,1331;1401;3120;3190;4909;4979;6698;6768;8487;8557;10276;10346;12065;12135;13854;13924;15643;15713;17432;17502;19221;19291;21010;21080;22799;22869;24588;24658;26377;26447;28166;28236;29955;30025;31744;31814;33533;33603;35322;35392;37111;37181;38900;38970;40689;40759;42478;42548;44267;44337;46056;46126;47845;47915;49634;49704;51423;51493;53212;53282;55001;55071;56790;56860;58579;58649;60368;60438;62157;62227;63946;64016;65735;65805;67524;67594;69313;69383;71102;71172;72891;72961;74680;74750;76469;76539;78258;78328;80047;80117;81836;81906;83625;83695;85414;85484;87203;87273;88992;89062;90781;90851;92570;92640;94359;94429;96148;96218;97937;98007;99726;99796;101515;101585;103304;103374;105093;105163;106882;106952;108671;108741;110460;110530;112249;112319;114038;114108;115827;115897;117616;117686;119405;119475;121194;121264;122983;123053;124772;124842;126561;126631;128350;128420;130139;130209;131928;131998;133717;133787;135506;135576;137295;137365;139084;139154;140873;140943;142662;142732;144451;144521;146240;146310;148029;148099;149818;149888;151607;151677;153396;153466;155185;155255;156974;157044;158763;158833;160552;160622;162341;162411;164130;164200;165919;165989;167708;167778;169497;169567;171286;171356;173075;173145;174864;174934;176653;176723;178442;178512;
5099,1339;1402;1444;1450;3128;3191;3233;3239;4917;4980;5022;5028;6706;6769;6811;6817;8495;8558;8600;8606;10284;10347;10389;10395;12073;12136;12178;12184;13862;13925;13967;13973;15651;15714;15756;15762;17440;17503;17545;17551;19229;19292;19334;19340;21018;21081;21123;21129;22807;22870;22912;22918;24596;24659;24701;24707;26385;26448;26490;26496;28174;28237;28279;28285;29963;30026;30068;30074;31752;31815;31857;31863;33541;33604;33646;33652;35330;35393;35435;35441;37119;37182;37224;37230;38908;38971;39013;39019;40697;40760;40802;40808;42486;42549;42591;42597;44275;44338;44380;44386;46064;46127;46169;46175;47853;47916;47958;47964;49642;49705;49747;49753;51431;51494;51536;51542;53220;53283;53325;53331;55009;55072;55114;55120;56798;56861;56903;56909;58587;58650;58692;58698;60376;60439;60481;60487;62165;62228;62270;62276;63954;64017;64059;64065;65743;65806;65848;65854;67532;67595;67637;67643;69321;69384;69426;69432;71110;71173;71215;71221;72899;72962;73004;73010;74688;74751;74793;74799;76477;76540;76582;76588;78266;78329;78371;78377;80055;80118;80160;80166;81844;81907;81949;81955;83633;83696;83738;83744;85422;85485;85527;85533;87211;87274;87316;87322;89000;89063;89105;89111;90789;90852;90894;90900;92578;92641;92683;92689;94367;94430;94472;94478;96156;96219;96261;96267;97945;98008;98050;98056;99734;99797;99839;99845;101523;101586;101628;101634;103312;103375;103417;103423;105101;105164;105206;105212;106890;106953;106995;107001;108679;108742;108784;108790;110468;110531;110573;110579;112257;112320;112362;112368;114046;114109;114151;114157;115835;115898;115940;115946;117624;117687;117729;117735;119413;119476;119518;119524;121202;121265;121307;121313;122991;123054;123096;123102;124780;124843;124885;124891;126569;126632;126674;126680;128358;128421;128463;128469;130147;130210;130252;130258;131936;131999;132041;132047;133725;133788;133830;133836;135514;135577;135619;135625;137303;137366;137408;137414;139092;139155;139197;139203;140881;140944;140986;140992;142670;142733;142775;142781;144459;144522;144564;144570;146248;146311;146353;146359;148037;148100;148142;148148;149826;149889;149931;149937;151615;151678;151720;151726;153404;153467;153509;153515;155193;155256;155298;155304;156982;157045;157087;157093;158771;158834;158876;158882;160560;160623;160665;160671;162349;162412;162454;162460;164138;164201;164243;164249;165927;165990;166032;166038;167716;167779;167821;167827;169505;169568;169610;169616;171294;171357;171399;171405;173083;173146;173188;173194;174872;174935;174977;174983;176661;176724;176766;176772;178450;178513;178555;178561;
5100,1334;1343;1408;3123;3132;3197;4912;4921;4986;6701;6710;6775;8490;8499;8564;10279;10288;10353;12068;12077;12142;13857;13866;13931;15646;15655;15720;17435;17444;17509;19224;19233;19298;21013;21022;21087;22802;22811;22876;24591;24600;24665;26380;26389;26454;28169;28178;28243;29958;29967;30032;31747;31756;31821;33536;33545;33610;35325;35334;35399;37114;37123;37188;38903;38912;38977;40692;40701;40766;42481;42490;42555;44270;44279;44344;46059;46068;46133;47848;47857;47922;49637;49646;49711;51426;51435;51500;53215;53224;53289;55004;55013;55078;56793;56802;56867;58582;58591;58656;60371;60380;60445;62160;62169;62234;63949;63958;64023;65738;65747;65812;67527;67536;67601;69316;69325;69390;71105;71114;71179;72894;72903;72968;74683;74692;74757;76472;76481;76546;78261;78270;78335;80050;80059;80124;81839;81848;81913;83628;83637;83702;85417;85426;85491;87206;87215;87280;88995;89004;89069;90784;90793;90858;92573;92582;92647;94362;94371;94436;96151;96160;96225;97940;97949;98014;99729;99738;99803;101518;101527;101592;103307;103316;103381;105096;105105;105170;106885;106894;106959;108674;108683;108748;110463;110472;110537;112252;112261;112326;114041;114050;114115;115830;115839;115904;117619;117628;117693;119408;119417;119482;121197;121206;121271;122986;122995;123060;124775;124784;124849;126564;126573;126638;128353;128362;128427;130142;130151;130216;131931;131940;132005;133720;133729;133794;135509;135518;135583;137298;137307;137372;139087;139096;139161;140876;140885;140950;142665;142674;142739;144454;144463;144528;146243;146252;146317;148032;148041;148106;149821;149830;149895;151610;151619;151684;153399;153408;153473;155188;155197;155262;156977;156986;157051;158766;158775;158840;160555;160564;160629;162344;162353;162418;164133;164142;164207;165922;165931;165996;167711;167720;167785;169500;169509;169574;171289;171298;171363;173078;173087;173152;174867;174876;174941;176656;176665;176730;178445;178454;178519;
5101,1330;1391;1403;3119;3180;3192;4908;4969;4981;6697;6758;6770;8486;8547;8559;10275;10336;10348;12064;12125;12137;13853;13914;13926;15642;15703;15715;17431;17492;17504;19220;19281;19293;21009;21070;21082;22798;22859;22871;24587;24648;24660;26376;26437;26449;28165;28226;28238;29954;30015;30027;31743;31804;31816;33532;33593;33605;35321;35382;35394;37110;37171;37183;38899;38960;38972;40688;40749;40761;42477;42538;42550;44266;44327;44339;46055;46116;46128;47844;47905;47917;49633;49694;49706;51422;51483;51495;53211;53272;53284;55000;55061;55073;56789;56850;56862;58578;58639;58651;60367;60428;60440;62156;62217;62229;63945;64006;64018;65734;65795;65807;67523;67584;67596;69312;69373;69385;71101;71162;71174;72890;72951;72963;74679;74740;74752;76468;76529;76541;78257;78318;78330;80046;80107;80119;81835;81896;81908;83624;83685;83697;85413;85474;85486;87202;87263;87275;88991;89052;89064;90780;90841;90853;92569;92630;92642;94358;94419;94431;96147;96208;96220;97936;97997;98009;99725;99786;99798;101514;101575;101587;103303;103364;103376;105092;105153;105165;106881;106942;106954;108670;108731;108743;110459;110520;110532;112248;112309;112321;114037;114098;114110;115826;115887;115899;117615;117676;117688;119404;119465;119477;121193;121254;121266;122982;123043;123055;124771;124832;124844;126560;126621;126633;128349;128410;128422;130138;130199;130211;131927;131988;132000;133716;133777;133789;135505;135566;135578;137294;137355;137367;139083;139144;139156;140872;140933;140945;142661;142722;142734;144450;144511;144523;146239;146300;146312;148028;148089;148101;149817;149878;149890;151606;151667;151679;153395;153456;153468;155184;155245;155257;156973;157034;157046;158762;158823;158835;160551;160612;160624;162340;162401;162413;164129;164190;164202;165918;165979;165991;167707;167768;167780;169496;169557;169569;171285;171346;171358;173074;173135;173147;174863;174924;174936;176652;176713;176725;178441;178502;178514;
5103,1336;1400;3125;3189;4914;4978;6703;6767;8492;8556;10281;10345;12070;12134;13859;13923;15648;15712;17437;17501;19226;19290;21015;21079;22804;22868;24593;24657;26382;26446;28171;28235;29960;30024;31749;31813;33538;33602;35327;35391;37116;37180;38905;38969;40694;40758;42483;42547;44272;44336;46061;46125;47850;47914;49639;49703;51428;51492;53217;53281;55006;55070;56795;56859;58584;58648;60373;60437;62162;62226;63951;64015;65740;65804;67529;67593;69318;69382;71107;71171;72896;72960;74685;74749;76474;76538;78263;78327;80052;80116;81841;81905;83630;83694;85419;85483;87208;87272;88997;89061;90786;90850;92575;92639;94364;94428;96153;96217;97942;98006;99731;99795;101520;101584;103309;103373;105098;105162;106887;106951;108676;108740;110465;110529;112254;112318;114043;114107;115832;115896;117621;117685;119410;119474;121199;121263;122988;123052;124777;124841;126566;126630;128355;128419;130144;130208;131933;131997;133722;133786;135511;135575;137300;137364;139089;139153;140878;140942;142667;142731;144456;144520;146245;146309;148034;148098;149823;149887;151612;151676;153401;153465;155190;155254;156979;157043;158768;158832;160557;160621;162346;162410;164135;164199;165924;165988;167713;167777;169502;169566;171291;171355;173080;173144;174869;174933;176658;176722;178447;178511;
5105,1346;3135;4924;6713;8502;10291;12080;13869;15658;17447;19236;21025;22814;24603;26392;28181;29970;31759;33548;35337;37126;38915;40704;42493;44282;46071;47860;49649;51438;53227;55016;56805;58594;60383;62172;63961;65750;67539;69328;71117;72906;74695;76484;78273;80062;81851;83640;85429;87218;89007;90796;92585;94374;96163;97952;99741;101530;103319;105108;106897;108686;110475;112264;114053;115842;117631;119420;121209;122998;124787;126576;128365;130154;131943;133732;135521;137310;139099;140888;142677;144466;146255;148044;149833;151622;153411;155200;156989;158778;160567;162356;164145;165934;167723;169512;171301;173090;174879;176668;178457;
5108,1332;1344;1396;3121;3133;3185;4910;4922;4974;6699;6711;6763;8488;8500;8552;10277;10289;10341;12066;12078;12130;13855;13867;13919;15644;15656;15708;17433;17445;17497;19222;19234;19286;21011;21023;21075;22800;22812;22864;24589;24601;24653;26378;26390;26442;28167;28179;28231;29956;29968;30020;31745;31757;31809;33534;33546;33598;35323;35335;35387;37112;37124;37176;38901;38913;38965;40690;40702;40754;42479;42491;42543;44268;44280;44332;46057;46069;46121;47846;47858;47910;49635;49647;49699;51424;51436;51488;53213;53225;53277;55002;55014;55066;56791;56803;56855;58580;58592;58644;60369;60381;60433;62158;62170;62222;63947;63959;64011;65736;65748;65800;67525;67537;67589;69314;69326;69378;71103;71115;71167;72892;72904;72956;74681;74693;74745;76470;76482;76534;78259;78271;78323;80048;80060;80112;81837;81849;81901;83626;83638;83690;85415;85427;85479;87204;87216;87268;88993;89005;89057;90782;90794;90846;92571;92583;92635;94360;94372;94424;96149;96161;96213;97938;97950;98002;99727;99739;99791;101516;101528;101580;103305;103317;103369;105094;105106;105158;106883;106895;106947;108672;108684;108736;110461;110473;110525;112250;112262;112314;114039;114051;114103;115828;115840;115892;117617;117629;117681;119406;119418;119470;121195;121207;121259;122984;122996;123048;124773;124785;124837;126562;126574;126626;128351;128363;128415;130140;130152;130204;131929;131941;131993;133718;133730;133782;135507;135519;135571;137296;137308;137360;139085;139097;139149;140874;140886;140938;142663;142675;142727;144452;144464;144516;146241;146253;146305;148030;148042;148094;149819;149831;149883;151608;151620;151672;153397;153409;153461;155186;155198;155250;156975;156987;157039;158764;158776;158828;160553;160565;160617;162342;162354;162406;164131;164143;164195;165920;165932;165984;167709;167721;167773;169498;169510;169562;171287;171299;171351;173076;173088;173140;174865;174877;174929;176654;176666;176718;178443;178455;178507;
