pax_id,agent_index
2414,784;901;2573;2690;4362;4479;6151;6268;7940;8057;9729;9846;11518;11635;13307;13424;15096;15213;16885;17002;18674;18791;20463;20580;22252;22369;24041;24158;25830;25947;27619;27736;29408;29525;31197;31314;32986;33103;34775;34892;36564;36681;38353;38470;40142;40259;41931;42048;43720;43837;45509;45626;47298;47415;49087;49204;50876;50993;52665;52782;54454;54571;56243;56360;58032;58149;59821;59938;61610;61727;63399;63516;65188;65305;66977;67094;68766;68883;70555;70672;72344;72461;74133;74250;75922;76039;77711;77828;79500;79617;81289;81406;83078;83195;84867;84984;86656;86773;88445;88562;
2415,848;2637;4426;6215;8004;9793;11582;13371;15160;16949;18738;20527;22316;24105;25894;27683;29472;31261;33050;34839;36628;38417;40206;41995;43784;45573;47362;49151;50940;52729;54518;56307;58096;59885;61674;63463;65252;67041;68830;70619;72408;74197;75986;77775;79564;81353;83142;84931;86720;88509;
2416,807;912;2596;2701;4385;4490;6174;6279;7963;8068;9752;9857;11541;11646;13330;13435;15119;15224;16908;17013;18697;18802;20486;20591;22275;22380;24064;24169;25853;25958;27642;27747;29431;29536;31220;31325;33009;33114;34798;34903;36587;36692;38376;38481;40165;40270;41954;42059;43743;43848;45532;45637;47321;47426;49110;49215;50899;51004;52688;52793;54477;54582;56266;56371;58055;58160;59844;59949;61633;61738;63422;63527;65211;65316;67000;67105;68789;68894;70578;70683;72367;72472;74156;74261;75945;76050;77734;77839;79523;79628;81312;81417;83101;83206;84890;84995;86679;86784;88468;88573;
2417,813;2602;4391;6180;7969;9758;11547;13336;15125;16914;18703;20492;22281;24070;25859;27648;29437;31226;33015;34804;36593;38382;40171;41960;43749;45538;47327;49116;50905;52694;54483;56272;58061;59850;61639;63428;65217;67006;68795;70584;72373;74162;75951;77740;79529;81318;83107;84896;86685;88474;
2418,816;2605;4394;6183;7972;9761;11550;13339;15128;16917;18706;20495;22284;24073;25862;27651;29440;31229;33018;34807;36596;38385;40174;41963;43752;45541;47330;49119;50908;52697;54486;56275;58064;59853;61642;63431;65220;67009;68798;70587;72376;74165;75954;77743;79532;81321;83110;84899;86688;88477;
2419,843;2632;4421;6210;7999;9788;11577;13366;15155;16944;18733;20522;22311;24100;25889;27678;29467;31256;33045;34834;36623;38412;40201;41990;43779;45568;47357;49146;50935;52724;54513;56302;58091;59880;61669;63458;65247;67036;68825;70614;72403;74192;75981;77770;79559;81348;83137;84926;86715;88504;
2420,804;919;2593;2708;4382;4497;6171;6286;7960;8075;9749;9864;11538;11653;13327;13442;15116;15231;16905;17020;18694;18809;20483;20598;22272;22387;24061;24176;25850;25965;27639;27754;29428;29543;31217;31332;33006;33121;34795;34910;36584;36699;38373;38488;40162;40277;41951;42066;43740;43855;45529;45644;47318;47433;49107;49222;50896;51011;52685;52800;54474;54589;56263;56378;58052;58167;59841;59956;61630;61745;63419;63534;65208;65323;66997;67112;68786;68901;70575;70690;72364;72479;74153;74268;75942;76057;77731;77846;79520;79635;81309;81424;83098;83213;84887;85002;86676;86791;88465;88580;
2421,797;917;2586;2706;4375;4495;6164;6284;7953;8073;9742;9862;11531;11651;13320;13440;15109;15229;16898;17018;18687;18807;20476;20596;22265;22385;24054;24174;25843;25963;27632;27752;29421;29541;31210;31330;32999;33119;34788;34908;36577;36697;38366;38486;40155;40275;41944;42064;43733;43853;45522;45642;47311;47431;49100;49220;50889;51009;52678;52798;54467;54587;56256;56376;58045;58165;59834;59954;61623;61743;63412;63532;65201;65321;66990;67110;68779;68899;70568;70688;72357;72477;74146;74266;75935;76055;77724;77844;79513;79633;81302;81422;83091;83211;84880;85000;86669;86789;88458;88578;
2422,817;2606;4395;6184;7973;9762;11551;13340;15129;16918;18707;20496;22285;24074;25863;27652;29441;31230;33019;34808;36597;38386;40175;41964;43753;45542;47331;49120;50909;52698;54487;56276;58065;59854;61643;63432;65221;67010;68799;70588;72377;74166;75955;77744;79533;81322;83111;84900;86689;88478;
2423,810;2599;4388;6177;7966;9755;11544;13333;15122;16911;18700;20489;22278;24067;25856;27645;29434;31223;33012;34801;36590;38379;40168;41957;43746;45535;47324;49113;50902;52691;54480;56269;58058;59847;61636;63425;65214;67003;68792;70581;72370;74159;75948;77737;79526;81315;83104;84893;86682;88471;
2424,821;2610;4399;6188;7977;9766;11555;13344;15133;16922;18711;20500;22289;24078;25867;27656;29445;31234;33023;34812;36601;38390;40179;41968;43757;45546;47335;49124;50913;52702;54491;56280;58069;59858;61647;63436;65225;67014;68803;70592;72381;74170;75959;77748;79537;81326;83115;84904;86693;88482;
2425,823;2612;4401;6190;7979;9768;11557;13346;15135;16924;18713;20502;22291;24080;25869;27658;29447;31236;33025;34814;36603;38392;40181;41970;43759;45548;47337;49126;50915;52704;54493;56282;58071;59860;61649;63438;65227;67016;68805;70594;72383;74172;75961;77750;79539;81328;83117;84906;86695;88484;
2426,899;2688;4477;6266;8055;9844;11633;13422;15211;17000;18789;20578;22367;24156;25945;27734;29523;31312;33101;34890;36679;38468;40257;42046;43835;45624;47413;49202;50991;52780;54569;56358;58147;59936;61725;63514;65303;67092;68881;70670;72459;74248;76037;77826;79615;81404;83193;84982;86771;88560;
2427,903;2692;4481;6270;8059;9848;11637;13426;15215;17004;18793;20582;22371;24160;25949;27738;29527;31316;33105;34894;36683;38472;40261;42050;43839;45628;47417;49206;50995;52784;54573;56362;58151;59940;61729;63518;65307;67096;68885;70674;72463;74252;76041;77830;79619;81408;83197;84986;86775;88564;
2429,837;2626;4415;6204;7993;9782;11571;13360;15149;16938;18727;20516;22305;24094;25883;27672;29461;31250;33039;34828;36617;38406;40195;41984;43773;45562;47351;49140;50929;52718;54507;56296;58085;59874;61663;63452;65241;67030;68819;70608;72397;74186;75975;77764;79553;81342;83131;84920;86709;88498;
2430,820;2609;4398;6187;7976;9765;11554;13343;15132;16921;18710;20499;22288;24077;25866;27655;29444;31233;33022;34811;36600;38389;40178;41967;43756;45545;47334;49123;50912;52701;54490;56279;58068;59857;61646;63435;65224;67013;68802;70591;72380;74169;75958;77747;79536;81325;83114;84903;86692;88481;
2431,845;2634;4423;6212;8001;9790;11579;13368;15157;16946;18735;20524;22313;24102;25891;27680;29469;31258;33047;34836;36625;38414;40203;41992;43781;45570;47359;49148;50937;52726;54515;56304;58093;59882;61671;63460;65249;67038;68827;70616;72405;74194;75983;77772;79561;81350;83139;84928;86717;88506;
2432,844;2633;4422;6211;8000;9789;11578;13367;15156;16945;18734;20523;22312;24101;25890;27679;29468;31257;33046;34835;36624;38413;40202;41991;43780;45569;47358;49147;50936;52725;54514;56303;58092;59881;61670;63459;65248;67037;68826;70615;72404;74193;75982;77771;79560;81349;83138;84927;86716;88505;
2433,840;2629;4418;6207;7996;9785;11574;13363;15152;16941;18730;20519;22308;24097;25886;27675;29464;31253;33042;34831;36620;38409;40198;41987;43776;45565;47354;49143;50932;52721;54510;56299;58088;59877;61666;63455;65244;67033;68822;70611;72400;74189;75978;77767;79556;81345;83134;84923;86712;88501;
2434,838;2627;4416;6205;7994;9783;11572;13361;15150;16939;18728;20517;22306;24095;25884;27673;29462;31251;33040;34829;36618;38407;40196;41985;43774;45563;47352;49141;50930;52719;54508;56297;58086;59875;61664;63453;65242;67031;68820;70609;72398;74187;75976;77765;79554;81343;83132;84921;86710;88499;
2435,852;2641;4430;6219;8008;9797;11586;13375;15164;16953;18742;20531;22320;24109;25898;27687;29476;31265;33054;34843;36632;38421;40210;41999;43788;45577;47366;49155;50944;52733;54522;56311;58100;59889;61678;63467;65256;67045;68834;70623;72412;74201;75990;77779;79568;81357;83146;84935;86724;88513;
2436,847;2636;4425;6214;8003;9792;11581;13370;15159;16948;18737;20526;22315;24104;25893;27682;29471;31260;33049;34838;36627;38416;40205;41994;43783;45572;47361;49150;50939;52728;54517;56306;58095;59884;61673;63462;65251;67040;68829;70618;72407;74196;75985;77774;79563;81352;83141;84930;86719;88508;
2437,841;2630;4419;6208;7997;9786;11575;13364;15153;16942;18731;20520;22309;24098;25887;27676;29465;31254;33043;34832;36621;38410;40199;41988;43777;45566;47355;49144;50933;52722;54511;56300;58089;59878;61667;63456;65245;67034;68823;70612;72401;74190;75979;77768;79557;81346;83135;84924;86713;88502;
2438,853;2642;4431;6220;8009;9798;11587;13376;15165;16954;18743;20532;22321;24110;25899;27688;29477;31266;33055;34844;36633;38422;40211;42000;43789;45578;47367;49156;50945;52734;54523;56312;58101;59890;61679;63468;65257;67046;68835;70624;72413;74202;75991;77780;79569;81358;83147;84936;86725;88514;
2439,895;2684;4473;6262;8051;9840;11629;13418;15207;16996;18785;20574;22363;24152;25941;27730;29519;31308;33097;34886;36675;38464;40253;42042;43831;45620;47409;49198;50987;52776;54565;56354;58143;59932;61721;63510;65299;67088;68877;70666;72455;74244;76033;77822;79611;81400;83189;84978;86767;88556;
2440,907;2696;4485;6274;8063;9852;11641;13430;15219;17008;18797;20586;22375;24164;25953;27742;29531;31320;33109;34898;36687;38476;40265;42054;43843;45632;47421;49210;50999;52788;54577;56366;58155;59944;61733;63522;65311;67100;68889;70678;72467;74256;76045;77834;79623;81412;83201;84990;86779;88568;
2443,913;2702;4491;6280;8069;9858;11647;13436;15225;17014;18803;20592;22381;24170;25959;27748;29537;31326;33115;34904;36693;38482;40271;42060;43849;45638;47427;49216;51005;52794;54583;56372;58161;59950;61739;63528;65317;67106;68895;70684;72473;74262;76051;77840;79629;81418;83207;84996;86785;88574;
2444,915;2704;4493;6282;8071;9860;11649;13438;15227;17016;18805;20594;22383;24172;25961;27750;29539;31328;33117;34906;36695;38484;40273;42062;43851;45640;47429;49218;51007;52796;54585;56374;58163;59952;61741;63530;65319;67108;68897;70686;72475;74264;76053;77842;79631;81420;83209;84998;86787;88576;
2447,920;2709;4498;6287;8076;9865;11654;13443;15232;17021;18810;20599;22388;24177;25966;27755;29544;31333;33122;34911;36700;38489;40278;42067;43856;45645;47434;49223;51012;52801;54590;56379;58168;59957;61746;63535;65324;67113;68902;70691;72480;74269;76058;77847;79636;81425;83214;85003;86792;88581;
2452,783;2572;4361;6150;7939;9728;11517;13306;15095;16884;18673;20462;22251;24040;25829;27618;29407;31196;32985;34774;36563;38352;40141;41930;43719;45508;47297;49086;50875;52664;54453;56242;58031;59820;61609;63398;65187;66976;68765;70554;72343;74132;75921;77710;79499;81288;83077;84866;86655;88444;
2454,778;2567;4356;6145;7934;9723;11512;13301;15090;16879;18668;20457;22246;24035;25824;27613;29402;31191;32980;34769;36558;38347;40136;41925;43714;45503;47292;49081;50870;52659;54448;56237;58026;59815;61604;63393;65182;66971;68760;70549;72338;74127;75916;77705;79494;81283;83072;84861;86650;88439;
2456,769;2558;4347;6136;7925;9714;11503;13292;15081;16870;18659;20448;22237;24026;25815;27604;29393;31182;32971;34760;36549;38338;40127;41916;43705;45494;47283;49072;50861;52650;54439;56228;58017;59806;61595;63384;65173;66962;68751;70540;72329;74118;75907;77696;79485;81274;83063;84852;86641;88430;
2457,763;2552;4341;6130;7919;9708;11497;13286;15075;16864;18653;20442;22231;24020;25809;27598;29387;31176;32965;34754;36543;38332;40121;41910;43699;45488;47277;49066;50855;52644;54433;56222;58011;59800;61589;63378;65167;66956;68745;70534;72323;74112;75901;77690;79479;81268;83057;84846;86635;88424;
2458,758;872;2547;2661;4336;4450;6125;6239;7914;8028;9703;9817;11492;11606;13281;13395;15070;15184;16859;16973;18648;18762;20437;20551;22226;22340;24015;24129;25804;25918;27593;27707;29382;29496;31171;31285;32960;33074;34749;34863;36538;36652;38327;38441;40116;40230;41905;42019;43694;43808;45483;45597;47272;47386;49061;49175;50850;50964;52639;52753;54428;54542;56217;56331;58006;58120;59795;59909;61584;61698;63373;63487;65162;65276;66951;67065;68740;68854;70529;70643;72318;72432;74107;74221;75896;76010;77685;77799;79474;79588;81263;81377;83052;83166;84841;84955;86630;86744;88419;88533;
2459,756;2545;4334;6123;7912;9701;11490;13279;15068;16857;18646;20435;22224;24013;25802;27591;29380;31169;32958;34747;36536;38325;40114;41903;43692;45481;47270;49059;50848;52637;54426;56215;58004;59793;61582;63371;65160;66949;68738;70527;72316;74105;75894;77683;79472;81261;83050;84839;86628;88417;
2464,791;2580;4369;6158;7947;9736;11525;13314;15103;16892;18681;20470;22259;24048;25837;27626;29415;31204;32993;34782;36571;38360;40149;41938;43727;45516;47305;49094;50883;52672;54461;56250;58039;59828;61617;63406;65195;66984;68773;70562;72351;74140;75929;77718;79507;81296;83085;84874;86663;88452;
2465,883;2672;4461;6250;8039;9828;11617;13406;15195;16984;18773;20562;22351;24140;25929;27718;29507;31296;33085;34874;36663;38452;40241;42030;43819;45608;47397;49186;50975;52764;54553;56342;58131;59920;61709;63498;65287;67076;68865;70654;72443;74232;76021;77810;79599;81388;83177;84966;86755;88544;
2466,876;2665;4454;6243;8032;9821;11610;13399;15188;16977;18766;20555;22344;24133;25922;27711;29500;31289;33078;34867;36656;38445;40234;42023;43812;45601;47390;49179;50968;52757;54546;56335;58124;59913;61702;63491;65280;67069;68858;70647;72436;74225;76014;77803;79592;81381;83170;84959;86748;88537;
2468,767;890;2556;2679;4345;4468;6134;6257;7923;8046;9712;9835;11501;11624;13290;13413;15079;15202;16868;16991;18657;18780;20446;20569;22235;22358;24024;24147;25813;25936;27602;27725;29391;29514;31180;31303;32969;33092;34758;34881;36547;36670;38336;38459;40125;40248;41914;42037;43703;43826;45492;45615;47281;47404;49070;49193;50859;50982;52648;52771;54437;54560;56226;56349;58015;58138;59804;59927;61593;61716;63382;63505;65171;65294;66960;67083;68749;68872;70538;70661;72327;72450;74116;74239;75905;76028;77694;77817;79483;79606;81272;81395;83061;83184;84850;84973;86639;86762;88428;88551;
2469,787;2576;4365;6154;7943;9732;11521;13310;15099;16888;18677;20466;22255;24044;25833;27622;29411;31200;32989;34778;36567;38356;40145;41934;43723;45512;47301;49090;50879;52668;54457;56246;58035;59824;61613;63402;65191;66980;68769;70558;72347;74136;75925;77714;79503;81292;83081;84870;86659;88448;
2470,786;902;2575;2691;4364;4480;6153;6269;7942;8058;9731;9847;11520;11636;13309;13425;15098;15214;16887;17003;18676;18792;20465;20581;22254;22370;24043;24159;25832;25948;27621;27737;29410;29526;31199;31315;32988;33104;34777;34893;36566;36682;38355;38471;40144;40260;41933;42049;43722;43838;45511;45627;47300;47416;49089;49205;50878;50994;52667;52783;54456;54572;56245;56361;58034;58150;59823;59939;61612;61728;63401;63517;65190;65306;66979;67095;68768;68884;70557;70673;72346;72462;74135;74251;75924;76040;77713;77829;79502;79618;81291;81407;83080;83196;84869;84985;86658;86774;88447;88563;
2471,795;2584;4373;6162;7951;9740;11529;13318;15107;16896;18685;20474;22263;24052;25841;27630;29419;31208;32997;34786;36575;38364;40153;41942;43731;45520;47309;49098;50887;52676;54465;56254;58043;59832;61621;63410;65199;66988;68777;70566;72355;74144;75933;77722;79511;81300;83089;84878;86667;88456;
2476,884;2673;4462;6251;8040;9829;11618;13407;15196;16985;18774;20563;22352;24141;25930;27719;29508;31297;33086;34875;36664;38453;40242;42031;43820;45609;47398;49187;50976;52765;54554;56343;58132;59921;61710;63499;65288;67077;68866;70655;72444;74233;76022;77811;79600;81389;83178;84967;86756;88545;
2477,888;2677;4466;6255;8044;9833;11622;13411;15200;16989;18778;20567;22356;24145;25934;27723;29512;31301;33090;34879;36668;38457;40246;42035;43824;45613;47402;49191;50980;52769;54558;56347;58136;59925;61714;63503;65292;67081;68870;70659;72448;74237;76026;77815;79604;81393;83182;84971;86760;88549;
2478,896;2685;4474;6263;8052;9841;11630;13419;15208;16997;18786;20575;22364;24153;25942;27731;29520;31309;33098;34887;36676;38465;40254;42043;43832;45621;47410;49199;50988;52777;54566;56355;58144;59933;61722;63511;65300;67089;68878;70667;72456;74245;76034;77823;79612;81401;83190;84979;86768;88557;
2479,892;2681;4470;6259;8048;9837;11626;13415;15204;16993;18782;20571;22360;24149;25938;27727;29516;31305;33094;34883;36672;38461;40250;42039;43828;45617;47406;49195;50984;52773;54562;56351;58140;59929;61718;63507;65296;67085;68874;70663;72452;74241;76030;77819;79608;81397;83186;84975;86764;88553;
2480,802;2591;4380;6169;7958;9747;11536;13325;15114;16903;18692;20481;22270;24059;25848;27637;29426;31215;33004;34793;36582;38371;40160;41949;43738;45527;47316;49105;50894;52683;54472;56261;58050;59839;61628;63417;65206;66995;68784;70573;72362;74151;75940;77729;79518;81307;83096;84885;86674;88463;
2481,798;2587;4376;6165;7954;9743;11532;13321;15110;16899;18688;20477;22266;24055;25844;27633;29422;31211;33000;34789;36578;38367;40156;41945;43734;45523;47312;49101;50890;52679;54468;56257;58046;59835;61624;63413;65202;66991;68780;70569;72358;74147;75936;77725;79514;81303;83092;84881;86670;88459;
2482,809;2598;4387;6176;7965;9754;11543;13332;15121;16910;18699;20488;22277;24066;25855;27644;29433;31222;33011;34800;36589;38378;40167;41956;43745;45534;47323;49112;50901;52690;54479;56268;58057;59846;61635;63424;65213;67002;68791;70580;72369;74158;75947;77736;79525;81314;83103;84892;86681;88470;
2483,842;2631;4420;6209;7998;9787;11576;13365;15154;16943;18732;20521;22310;24099;25888;27677;29466;31255;33044;34833;36622;38411;40200;41989;43778;45567;47356;49145;50934;52723;54512;56301;58090;59879;61668;63457;65246;67035;68824;70613;72402;74191;75980;77769;79558;81347;83136;84925;86714;88503;
2484,811;2600;4389;6178;7967;9756;11545;13334;15123;16912;18701;20490;22279;24068;25857;27646;29435;31224;33013;34802;36591;38380;40169;41958;43747;45536;47325;49114;50903;52692;54481;56270;58059;59848;61637;63426;65215;67004;68793;70582;72371;74160;75949;77738;79527;81316;83105;84894;86683;88472;
2544,869;2658;4447;6236;8025;9814;11603;13392;15181;16970;18759;20548;22337;24126;25915;27704;29493;31282;33071;34860;36649;38438;40227;42016;43805;45594;47383;49172;50961;52750;54539;56328;58117;59906;61695;63484;65273;67062;68851;70640;72429;74218;76007;77796;79585;81374;83163;84952;86741;88530;
2550,865;2654;4443;6232;8021;9810;11599;13388;15177;16966;18755;20544;22333;24122;25911;27700;29489;31278;33067;34856;36645;38434;40223;42012;43801;45590;47379;49168;50957;52746;54535;56324;58113;59902;61691;63480;65269;67058;68847;70636;72425;74214;76003;77792;79581;81370;83159;84948;86737;88526;
2552,860;2649;4438;6227;8016;9805;11594;13383;15172;16961;18750;20539;22328;24117;25906;27695;29484;31273;33062;34851;36640;38429;40218;42007;43796;45585;47374;49163;50952;52741;54530;56319;58108;59897;61686;63475;65264;67053;68842;70631;72420;74209;75998;77787;79576;81365;83154;84943;86732;88521;
2553,868;2657;4446;6235;8024;9813;11602;13391;15180;16969;18758;20547;22336;24125;25914;27703;29492;31281;33070;34859;36648;38437;40226;42015;43804;45593;47382;49171;50960;52749;54538;56327;58116;59905;61694;63483;65272;67061;68850;70639;72428;74217;76006;77795;79584;81373;83162;84951;86740;88529;
2554,857;2646;4435;6224;8013;9802;11591;13380;15169;16958;18747;20536;22325;24114;25903;27692;29481;31270;33059;34848;36637;38426;40215;42004;43793;45582;47371;49160;50949;52738;54527;56316;58105;59894;61683;63472;65261;67050;68839;70628;72417;74206;75995;77784;79573;81362;83151;84940;86729;88518;
2555,831;2620;4409;6198;7987;9776;11565;13354;15143;16932;18721;20510;22299;24088;25877;27666;29455;31244;33033;34822;36611;38400;40189;41978;43767;45556;47345;49134;50923;52712;54501;56290;58079;59868;61657;63446;65235;67024;68813;70602;72391;74180;75969;77758;79547;81336;83125;84914;86703;88492;
2556,863;2652;4441;6230;8019;9808;11597;13386;15175;16964;18753;20542;22331;24120;25909;27698;29487;31276;33065;34854;36643;38432;40221;42010;43799;45588;47377;49166;50955;52744;54533;56322;58111;59900;61689;63478;65267;67056;68845;70634;72423;74212;76001;77790;79579;81368;83157;84946;86735;88524;
2590,891;2680;4469;6258;8047;9836;11625;13414;15203;16992;18781;20570;22359;24148;25937;27726;29515;31304;33093;34882;36671;38460;40249;42038;43827;45616;47405;49194;50983;52772;54561;56350;58139;59928;61717;63506;65295;67084;68873;70662;72451;74240;76029;77818;79607;81396;83185;84974;86763;88552;
2602,900;2689;4478;6267;8056;9845;11634;13423;15212;17001;18790;20579;22368;24157;25946;27735;29524;31313;33102;34891;36680;38469;40258;42047;43836;45625;47414;49203;50992;52781;54570;56359;58148;59937;61726;63515;65304;67093;68882;70671;72460;74249;76038;77827;79616;81405;83194;84983;86772;88561;
2603,906;2695;4484;6273;8062;9851;11640;13429;15218;17007;18796;20585;22374;24163;25952;27741;29530;31319;33108;34897;36686;38475;40264;42053;43842;45631;47420;49209;50998;52787;54576;56365;58154;59943;61732;63521;65310;67099;68888;70677;72466;74255;76044;77833;79622;81411;83200;84989;86778;88567;
2679,910;2699;4488;6277;8066;9855;11644;13433;15222;17011;18800;20589;22378;24167;25956;27745;29534;31323;33112;34901;36690;38479;40268;42057;43846;45635;47424;49213;51002;52791;54580;56369;58158;59947;61736;63525;65314;67103;68892;70681;72470;74259;76048;77837;79626;81415;83204;84993;86782;88571;
3098,992;2781;4570;6359;8148;9937;11726;13515;15304;17093;18882;20671;22460;24249;26038;27827;29616;31405;33194;34983;36772;38561;40350;42139;43928;45717;47506;49295;51084;52873;54662;56451;58240;60029;61818;63607;65396;67185;68974;70763;72552;74341;76130;77919;79708;81497;83286;85075;86864;88653;
3099,995;2784;4573;6362;8151;9940;11729;13518;15307;17096;18885;20674;22463;24252;26041;27830;29619;31408;33197;34986;36775;38564;40353;42142;43931;45720;47509;49298;51087;52876;54665;56454;58243;60032;61821;63610;65399;67188;68977;70766;72555;74344;76133;77922;79711;81500;83289;85078;86867;88656;
3100,974;2763;4552;6341;8130;9919;11708;13497;15286;17075;18864;20653;22442;24231;26020;27809;29598;31387;33176;34965;36754;38543;40332;42121;43910;45699;47488;49277;51066;52855;54644;56433;58222;60011;61800;63589;65378;67167;68956;70745;72534;74323;76112;77901;79690;81479;83268;85057;86846;88635;
3101,981;2770;4559;6348;8137;9926;11715;13504;15293;17082;18871;20660;22449;24238;26027;27816;29605;31394;33183;34972;36761;38550;40339;42128;43917;45706;47495;49284;51073;52862;54651;56440;58229;60018;61807;63596;65385;67174;68963;70752;72541;74330;76119;77908;79697;81486;83275;85064;86853;88642;
3102,969;2758;4547;6336;8125;9914;11703;13492;15281;17070;18859;20648;22437;24226;26015;27804;29593;31382;33171;34960;36749;38538;40327;42116;43905;45694;47483;49272;51061;52850;54639;56428;58217;60006;61795;63584;65373;67162;68951;70740;72529;74318;76107;77896;79685;81474;83263;85052;86841;88630;
3103,980;2769;4558;6347;8136;9925;11714;13503;15292;17081;18870;20659;22448;24237;26026;27815;29604;31393;33182;34971;36760;38549;40338;42127;43916;45705;47494;49283;51072;52861;54650;56439;58228;60017;61806;63595;65384;67173;68962;70751;72540;74329;76118;77907;79696;81485;83274;85063;86852;88641;
3104,965;2754;4543;6332;8121;9910;11699;13488;15277;17066;18855;20644;22433;24222;26011;27800;29589;31378;33167;34956;36745;38534;40323;42112;43901;45690;47479;49268;51057;52846;54635;56424;58213;60002;61791;63580;65369;67158;68947;70736;72525;74314;76103;77892;79681;81470;83259;85048;86837;88626;
3105,983;2772;4561;6350;8139;9928;11717;13506;15295;17084;18873;20662;22451;24240;26029;27818;29607;31396;33185;34974;36763;38552;40341;42130;43919;45708;47497;49286;51075;52864;54653;56442;58231;60020;61809;63598;65387;67176;68965;70754;72543;74332;76121;77910;79699;81488;83277;85066;86855;88644;
3106,975;1071;2764;2860;4553;4649;6342;6438;8131;8227;9920;10016;11709;11805;13498;13594;15287;15383;17076;17172;18865;18961;20654;20750;22443;22539;24232;24328;26021;26117;27810;27906;29599;29695;31388;31484;33177;33273;34966;35062;36755;36851;38544;38640;40333;40429;42122;42218;43911;44007;45700;45796;47489;47585;49278;49374;51067;51163;52856;52952;54645;54741;56434;56530;58223;58319;60012;60108;61801;61897;63590;63686;65379;65475;67168;67264;68957;69053;70746;70842;72535;72631;74324;74420;76113;76209;77902;77998;79691;79787;81480;81576;83269;83365;85058;85154;86847;86943;88636;88732;
3107,963;1042;2752;2831;4541;4620;6330;6409;8119;8198;9908;9987;11697;11776;13486;13565;15275;15354;17064;17143;18853;18932;20642;20721;22431;22510;24220;24299;26009;26088;27798;27877;29587;29666;31376;31455;33165;33244;34954;35033;36743;36822;38532;38611;40321;40400;42110;42189;43899;43978;45688;45767;47477;47556;49266;49345;51055;51134;52844;52923;54633;54712;56422;56501;58211;58290;60000;60079;61789;61868;63578;63657;65367;65446;67156;67235;68945;69024;70734;70813;72523;72602;74312;74391;76101;76180;77890;77969;79679;79758;81468;81547;83257;83336;85046;85125;86835;86914;88624;88703;
3108,939;979;2728;2768;4517;4557;6306;6346;8095;8135;9884;9924;11673;11713;13462;13502;15251;15291;17040;17080;18829;18869;20618;20658;22407;22447;24196;24236;25985;26025;27774;27814;29563;29603;31352;31392;33141;33181;34930;34970;36719;36759;38508;38548;40297;40337;42086;42126;43875;43915;45664;45704;47453;47493;49242;49282;51031;51071;52820;52860;54609;54649;56398;56438;58187;58227;59976;60016;61765;61805;63554;63594;65343;65383;67132;67172;68921;68961;70710;70750;72499;72539;74288;74328;76077;76117;77866;77906;79655;79695;81444;81484;83233;83273;85022;85062;86811;86851;88600;88640;
3109,944;1024;2733;2813;4522;4602;6311;6391;8100;8180;9889;9969;11678;11758;13467;13547;15256;15336;17045;17125;18834;18914;20623;20703;22412;22492;24201;24281;25990;26070;27779;27859;29568;29648;31357;31437;33146;33226;34935;35015;36724;36804;38513;38593;40302;40382;42091;42171;43880;43960;45669;45749;47458;47538;49247;49327;51036;51116;52825;52905;54614;54694;56403;56483;58192;58272;59981;60061;61770;61850;63559;63639;65348;65428;67137;67217;68926;69006;70715;70795;72504;72584;74293;74373;76082;76162;77871;77951;79660;79740;81449;81529;83238;83318;85027;85107;86816;86896;88605;88685;
3110,926;968;2715;2757;4504;4546;6293;6335;8082;8124;9871;9913;11660;11702;13449;13491;15238;15280;17027;17069;18816;18858;20605;20647;22394;22436;24183;24225;25972;26014;27761;27803;29550;29592;31339;31381;33128;33170;34917;34959;36706;36748;38495;38537;40284;40326;42073;42115;43862;43904;45651;45693;47440;47482;49229;49271;51018;51060;52807;52849;54596;54638;56385;56427;58174;58216;59963;60005;61752;61794;63541;63583;65330;65372;67119;67161;68908;68950;70697;70739;72486;72528;74275;74317;76064;76106;77853;77895;79642;79684;81431;81473;83220;83262;85009;85051;86798;86840;88587;88629;
3111,967;2756;4545;6334;8123;9912;11701;13490;15279;17068;18857;20646;22435;24224;26013;27802;29591;31380;33169;34958;36747;38536;40325;42114;43903;45692;47481;49270;51059;52848;54637;56426;58215;60004;61793;63582;65371;67160;68949;70738;72527;74316;76105;77894;79683;81472;83261;85050;86839;88628;
3112,964;1074;2753;2863;4542;4652;6331;6441;8120;8230;9909;10019;11698;11808;13487;13597;15276;15386;17065;17175;18854;18964;20643;20753;22432;22542;24221;24331;26010;26120;27799;27909;29588;29698;31377;31487;33166;33276;34955;35065;36744;36854;38533;38643;40322;40432;42111;42221;43900;44010;45689;45799;47478;47588;49267;49377;51056;51166;52845;52955;54634;54744;56423;56533;58212;58322;60001;60111;61790;61900;63579;63689;65368;65478;67157;67267;68946;69056;70735;70845;72524;72634;74313;74423;76102;76212;77891;78001;79680;79790;81469;81579;83258;83368;85047;85157;86836;86946;88625;88735;
